Year,PortCode,Port,Mode,TradeType,TradeValue,Weight,FreightCharges,Region,Lat,Lon,WeightLb
2018,2305,Hidalgo/Pharr,Truck,Export,10465265325.0,,0.0,Pharr,26.095032,-98.271092,
2018,2305,Hidalgo/Pharr,Truck,Import,21446722018.0,5673280.64,264824559.0,Pharr,26.095032,-98.271092,12507427.96
2018,2305,Hidalgo/Pharr,Vessel,Import,79706.0,1.32,210.0,Pharr,26.095032,-98.271092,2.91
2018,2307,Rio Grande City,Other/Unknown,Export,501768.0,,0.0,Pharr,26.365761,-98.802513,
2018,2307,Rio Grande City,Truck,Export,71676318.0,,0.0,Pharr,26.365761,-98.802513,
2018,2307,Rio Grande City,Truck,Import,329336413.0,745836.32,19589081.0,Pharr,26.365761,-98.802513,1644285.67
2018,2309,Progreso,Other/Unknown,Export,251053.0,,0.0,Pharr,26.062133,-97.949958,
2018,2309,Progreso,Truck,Export,182937172.0,,0.0,Pharr,26.062133,-97.949958,
2018,2309,Progreso,Truck,Import,140601228.0,391349.22,11754534.0,Pharr,26.062133,-97.949958,862776.32
2018,2310,Roma,Other/Unknown,Export,261350.0,,0.0,Pharr,26.403928,-99.018981,
2018,2310,Roma,Truck,Export,49755665.0,,0.0,Pharr,26.403928,-99.018981,
2018,2310,Roma,Truck,Import,9244985.0,7259.03,96939.0,Pharr,26.403928,-99.018981,16003.4
2018,2402,El Paso,Air,Export,141541708.0,559.85,0.0,El Paso,31.764363,-106.451188,1234.26
2018,2402,El Paso,Air,Import,28475944.0,305.0,645123.0,El Paso,31.764363,-106.451188,672.41
2018,2402,El Paso,Foreign Trade Zones (FTZs),Import,4578817808.0,53343.09,15485811.0,El Paso,31.764363,-106.451188,117601.24
2018,2402,El Paso,Other/Unknown,Export,34877676.0,,0.0,El Paso,31.764363,-106.451188,
2018,2402,El Paso,Other/Unknown,Import,4867.0,0.49,97.0,El Paso,31.764363,-106.451188,1.08
2018,2402,El Paso,Pipeline,Export,1893285982.0,,0.0,El Paso,31.764363,-106.451188,
2018,2402,El Paso,Rail,Export,2188513370.0,,0.0,El Paso,31.764363,-106.451188,
2018,2402,El Paso,Rail,Import,5373456743.0,1374405.69,38783237.0,El Paso,31.764363,-106.451188,3030042.27
2018,2402,El Paso,Truck,Export,28024420093.0,,0.0,El Paso,31.764363,-106.451188,
2018,2402,El Paso,Truck,Import,35056066687.0,3628720.54,87416875.0,El Paso,31.764363,-106.451188,7999949.88
2018,2402,El Paso,Vessel,Import,1584479.0,54.99,23551.0,El Paso,31.764363,-106.451188,121.23
2018,2403,Presidio,Foreign Trade Zones (FTZs),Import,41957.0,11.16,839.0,El Paso,29.561827,-104.394907,24.6
2018,2403,Presidio,Other/Unknown,Export,20199.0,,0.0,El Paso,29.561827,-104.394907,
2018,2403,Presidio,Rail,Export,2745998.0,,0.0,El Paso,29.561827,-104.394907,
2018,2403,Presidio,Rail,Import,68094.0,52.21,383.0,El Paso,29.561827,-104.394907,115.1
2018,2403,Presidio,Truck,Export,107171092.0,,0.0,El Paso,29.561827,-104.394907,
2018,2403,Presidio,Truck,Import,140609278.0,63297.19,1497384.0,El Paso,29.561827,-104.394907,139546.25
2018,2404,Fabens,Foreign Trade Zones (FTZs),Import,94872.0,2.41,1897.0,El Paso,31.435334,-106.142669,5.31
2018,2404,Fabens,Other/Unknown,Export,99512705.0,,0.0,El Paso,31.435334,-106.142669,
2018,2404,Fabens,Rail,Export,170801.0,,0.0,El Paso,31.435334,-106.142669,
2018,2404,Fabens,Truck,Export,6652471.0,,0.0,El Paso,31.435334,-106.142669,
2019,2301,Brownsville,Air,Export,19469947.0,43.46,0.0,Pharr,25.95155,-97.40067,95.81
2019,2301,Brownsville,Air,Import,2062004.0,40.49,113838.0,Pharr,25.95155,-97.40067,89.27
2019,2301,Brownsville,Foreign Trade Zones (FTZs),Import,764772.0,218.49,11507.0,Pharr,25.95155,-97.40067,481.69
2019,2301,Brownsville,Other/Unknown,Export,30555660.0,,0.0,Pharr,25.95155,-97.40067,
2019,2301,Brownsville,Other/Unknown,Import,1093000.0,10.75,4500.0,Pharr,25.95155,-97.40067,23.7
2019,2301,Brownsville,Pipeline,Export,177494894.0,,0.0,Pharr,25.95155,-97.40067,
2019,2301,Brownsville,Rail,Export,562129215.0,,0.0,Pharr,25.95155,-97.40067,
2019,2301,Brownsville,Rail,Import,369932057.0,797693.21,6534779.0,Pharr,25.95155,-97.40067,1758610.4
2019,2301,Brownsville,Truck,Export,7903102836.0,,0.0,Pharr,25.95155,-97.40067,
2019,2301,Brownsville,Truck,Import,8040978614.0,1150758.34,38306221.0,Pharr,25.95155,-97.40067,2536984.85
2019,2301,Brownsville,Vessel,Export,146992045.0,365082.06,0.0,Pharr,25.95155,-97.40067,804867.21
2019,2301,Brownsville,Vessel,Import,24392303.0,564821.83,391114.0,Pharr,25.95155,-97.40067,1245217.5
2019,2302,Del Rio,Air,Import,2515.0,0.06,125.0,Laredo,29.326784,-100.927612,0.13
2019,2302,Del Rio,Foreign Trade Zones (FTZs),Import,21579.0,3.82,431.0,Laredo,29.326784,-100.927612,8.42
2019,2302,Del Rio,Other/Unknown,Export,158709.0,,0.0,Laredo,29.326784,-100.927612,
2019,2302,Del Rio,Other/Unknown,Import,20000.0,0.74,85.0,Laredo,29.326784,-100.927612,1.63
2019,2302,Del Rio,Rail,Import,129768.0,22.31,275.0,Laredo,29.326784,-100.927612,49.19
2019,2302,Del Rio,Truck,Export,2068543514.0,,0.0,Laredo,29.326784,-100.927612,
2019,2302,Del Rio,Truck,Import,3089910693.0,304959.5,8231737.0,Laredo,29.326784,-100.927612,672319.81
2019,2303,Eagle Pass,Air,Export,969938.0,2.54,0.0,Laredo,28.705483,-100.511977,5.6
2019,2303,Eagle Pass,Other/Unknown,Export,1701065.0,,0.0,Laredo,28.705483,-100.511977,
2019,2303,Eagle Pass,Rail,Export,4550934577.0,,0.0,Laredo,28.705483,-100.511977,
2019,2303,Eagle Pass,Rail,Import,16839853463.0,5950029.54,128410011.0,Laredo,28.705483,-100.511977,13117554.12
2019,2303,Eagle Pass,Truck,Export,2900952828.0,,0.0,Laredo,28.705483,-100.511977,
2019,2303,Eagle Pass,Truck,Import,5091929561.0,1704683.82,28834820.0,Laredo,28.705483,-100.511977,3758180.04
2019,2303,Eagle Pass,Vessel,Import,83763.0,2.12,1635.0,Laredo,28.705483,-100.511977,4.67
2019,2304,Laredo,Air,Export,135929285.0,3311.36,0.0,Laredo,27.499561,-99.507412,7300.29
2019,2304,Laredo,Air,Import,73851058.0,4628.31,6173765.0,Laredo,27.499561,-99.507412,10203.66
2019,2304,Laredo,Foreign Trade Zones (FTZs),Import,66476730.0,3278.29,868501.0,Laredo,27.499561,-99.507412,7227.38
2019,2304,Laredo,Other/Unknown,Export,407348699.0,,0.0,Laredo,27.499561,-99.507412,
2019,2304,Laredo,Other/Unknown,Import,130127.0,15.97,1264.0,Laredo,27.499561,-99.507412,35.21
2019,2304,Laredo,Pipeline,Export,250141223.0,,0.0,Laredo,27.499561,-99.507412,
2019,2304,Laredo,Pipeline,Import,733580.0,8314.09,3300.0,Laredo,27.499561,-99.507412,18329.41
2019,2304,Laredo,Rail,Export,17867633158.0,,0.0,Laredo,27.499561,-99.507412,
2019,2304,Laredo,Rail,Import,26436526168.0,5791208.42,152825417.0,Laredo,27.499561,-99.507412,12767413.91
2019,2304,Laredo,Truck,Export,76357765283.0,,0.0,Laredo,27.499561,-99.507412,
2019,2304,Laredo,Truck,Import,105844642776.0,25537089.4,961607915.0,Laredo,27.499561,-99.507412,56299578.03
2019,2304,Laredo,Vessel,Import,54212.0,5.28,124.0,Laredo,27.499561,-99.507412,11.64
2019,2305,Hidalgo/Pharr,Air,Export,1005494.0,9.29,0.0,Pharr,26.095032,-98.271092,20.48
2019,2305,Hidalgo/Pharr,Air,Import,495021.0,7.71,19634.0,Pharr,26.095032,-98.271092,17.0
2019,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,10694544.0,363.17,197195.0,Pharr,26.095032,-98.271092,800.65
2019,2305,Hidalgo/Pharr,Other/Unknown,Export,108957599.0,,0.0,Pharr,26.095032,-98.271092,
2019,2305,Hidalgo/Pharr,Other/Unknown,Import,17049.0,2.05,1500.0,Pharr,26.095032,-98.271092,4.52
2019,2305,Hidalgo/Pharr,Pipeline,Export,2761255824.0,,0.0,Pharr,26.095032,-98.271092,
2019,2305,Hidalgo/Pharr,Pipeline,Import,113055151.0,272750.69,1401031.0,Pharr,26.095032,-98.271092,601311.63
2019,2305,Hidalgo/Pharr,Rail,Import,91129.0,30.24,1350.0,Pharr,26.095032,-98.271092,66.67
2019,2305,Hidalgo/Pharr,Truck,Export,10216183977.0,,0.0,Pharr,26.095032,-98.271092,
2019,2305,Hidalgo/Pharr,Truck,Import,22056261992.0,5705937.06,244756140.0,Pharr,26.095032,-98.271092,12579422.96
2019,2305,Hidalgo/Pharr,Vessel,Import,839927.0,81.73,2923.0,Pharr,26.095032,-98.271092,180.18
2019,2307,Rio Grande City,Other/Unknown,Export,4001100.0,,0.0,Pharr,26.365761,-98.802513,
2019,2307,Rio Grande City,Other/Unknown,Import,5000.0,2.7,194.0,Pharr,26.365761,-98.802513,5.95
2019,2307,Rio Grande City,Truck,Export,42161195.0,,0.0,Pharr,26.365761,-98.802513,
2019,2307,Rio Grande City,Truck,Import,340714465.0,732249.15,16496388.0,Pharr,26.365761,-98.802513,1614331.12
2019,2309,Progreso,Air,Import,37132.0,3.81,5850.0,Pharr,26.062133,-97.949958,8.4
2019,2309,Progreso,Other/Unknown,Export,228714.0,,0.0,Pharr,26.062133,-97.949958,
2019,2309,Progreso,Truck,Export,217313448.0,,0.0,Pharr,26.062133,-97.949958,
2019,2309,Progreso,Truck,Import,151612468.0,406841.14,11406808.0,Pharr,26.062133,-97.949958,896930.11
2019,2310,Roma,Other/Unknown,Export,259688.0,,0.0,Pharr,26.403928,-99.018981,
2019,2310,Roma,Truck,Export,46155370.0,,0.0,Pharr,26.403928,-99.018981,
2019,2310,Roma,Truck,Import,41805051.0,58273.46,199272.0,Pharr,26.403928,-99.018981,128470.84
2019,2402,El Paso,Air,Export,81788285.0,397.48,0.0,El Paso,31.764363,-106.451188,876.29
2019,2402,El Paso,Air,Import,15074768.0,267.58,453728.0,El Paso,31.764363,-106.451188,589.91
2019,2402,El Paso,Foreign Trade Zones (FTZs),Import,1521007827.0,27457.83,12168117.0,El Paso,31.764363,-106.451188,60534.08
2019,2402,El Paso,Other/Unknown,Export,32221684.0,,0.0,El Paso,31.764363,-106.451188,
2019,2402,El Paso,Other/Unknown,Import,128596.0,55.32,3002.0,El Paso,31.764363,-106.451188,121.96
2019,2402,El Paso,Pipeline,Export,1491644362.0,,0.0,El Paso,31.764363,-106.451188,
2019,2402,El Paso,Rail,Export,2785758287.0,,0.0,El Paso,31.764363,-106.451188,
2019,2402,El Paso,Rail,Import,5377689490.0,1335086.76,36408184.0,El Paso,31.764363,-106.451188,2943358.97
2019,2402,El Paso,Truck,Export,27370036156.0,,0.0,El Paso,31.764363,-106.451188,
2019,2402,El Paso,Truck,Import,37973393862.0,3664109.98,105928577.0,El Paso,31.764363,-106.451188,8077970.14
2019,2402,El Paso,Vessel,Import,294136.0,20.94,11821.0,El Paso,31.764363,-106.451188,46.16
2019,2403,Presidio,Rail,Export,228135.0,,0.0,El Paso,29.561827,-104.394907,
2019,2403,Presidio,Rail,Import,120216.0,110.45,2.0,El Paso,29.561827,-104.394907,243.5
2019,2403,Presidio,Truck,Export,145458254.0,,0.0,El Paso,29.561827,-104.394907,
2019,2403,Presidio,Truck,Import,200250519.0,79186.74,761277.0,El Paso,29.561827,-104.394907,174576.67
2019,2404,Fabens,Other/Unknown,Export,103052671.0,,0.0,El Paso,31.435334,-106.142669,
2019,2404,Fabens,Rail,Import,119669.0,109.95,2.0,El Paso,31.435334,-106.142669,242.4
2019,2404,Fabens,Truck,Export,2003576.0,,0.0,El Paso,31.435334,-106.142669,
2020,2301,Brownsville,Air,Export,8970738.0,76.98,0.0,Pharr,25.95155,-97.40067,169.71
2020,2301,Brownsville,Air,Import,367680.0,10.38,21234.0,Pharr,25.95155,-97.40067,22.88
2020,2301,Brownsville,Foreign Trade Zones (FTZs),Import,53370.0,1.18,3.0,Pharr,25.95155,-97.40067,2.6
2020,2301,Brownsville,Other/Unknown,Export,24768309.0,,0.0,Pharr,25.95155,-97.40067,
2020,2301,Brownsville,Other/Unknown,Import,5220000.0,10.91,10000.0,Pharr,25.95155,-97.40067,24.05
2020,2301,Brownsville,Pipeline,Export,605941408.0,,0.0,Pharr,25.95155,-97.40067,
2020,2301,Brownsville,Rail,Export,695373937.0,,0.0,Pharr,25.95155,-97.40067,
2020,2301,Brownsville,Rail,Import,335924816.0,1156140.9,9161435.0,Pharr,25.95155,-97.40067,2548851.35
2020,2301,Brownsville,Truck,Export,6728353004.0,,0.0,Pharr,25.95155,-97.40067,
2020,2301,Brownsville,Truck,Import,6720485154.0,1127958.94,34036390.0,Pharr,25.95155,-97.40067,2486720.84
2020,2301,Brownsville,Vessel,Export,53208147.0,203049.72,0.0,Pharr,25.95155,-97.40067,447647.47
2020,2301,Brownsville,Vessel,Import,1820592.0,351091.63,181730.0,Pharr,25.95155,-97.40067,774023.63
2020,2302,Del Rio,Air,Import,5292.0,0.08,125.0,Laredo,29.326784,-100.927612,0.18
2020,2302,Del Rio,Other/Unknown,Export,3365.0,,0.0,Laredo,29.326784,-100.927612,
2020,2302,Del Rio,Truck,Export,1631936995.0,,0.0,Laredo,29.326784,-100.927612,
2020,2302,Del Rio,Truck,Import,2552451973.0,256714.8,7911252.0,Laredo,29.326784,-100.927612,565958.58
2020,2303,Eagle Pass,Air,Export,39321.0,0.62,0.0,Laredo,28.705483,-100.511977,1.37
2020,2303,Eagle Pass,Other/Unknown,Export,707627.0,,0.0,Laredo,28.705483,-100.511977,
2020,2303,Eagle Pass,Rail,Export,5219238184.0,,0.0,Laredo,28.705483,-100.511977,
2020,2303,Eagle Pass,Rail,Import,16288296000.0,6121655.6,134270063.0,Laredo,28.705483,-100.511977,13495924.37
2020,2303,Eagle Pass,Truck,Export,2346525360.0,,0.0,Laredo,28.705483,-100.511977,
2020,2303,Eagle Pass,Truck,Import,4184685385.0,1757758.85,30639518.0,Laredo,28.705483,-100.511977,3875190.32
2020,2303,Eagle Pass,Vessel,Import,31488.0,0.9,75.0,Laredo,28.705483,-100.511977,1.98
2020,2304,Laredo,Air,Export,131918206.0,2978.74,0.0,Laredo,27.499561,-99.507412,6566.99
2020,2304,Laredo,Air,Import,71183718.0,4980.49,2892277.0,Laredo,27.499561,-99.507412,10980.09
2020,2304,Laredo,Foreign Trade Zones (FTZs),Import,47793713.0,2428.53,477516.0,Laredo,27.499561,-99.507412,5353.99
2020,2304,Laredo,Other/Unknown,Export,483324113.0,,0.0,Laredo,27.499561,-99.507412,
2020,2304,Laredo,Other/Unknown,Import,5780984.0,74.7,7302.0,Laredo,27.499561,-99.507412,164.69
2020,2304,Laredo,Pipeline,Export,549823373.0,,0.0,Laredo,27.499561,-99.507412,
2020,2304,Laredo,Pipeline,Import,424596.0,7309.69,3600.0,Laredo,27.499561,-99.507412,16115.09
2020,2304,Laredo,Rail,Export,13917316089.0,,0.0,Laredo,27.499561,-99.507412,
2020,2304,Laredo,Rail,Import,22870365005.0,5391409.57,141909824.0,Laredo,27.499561,-99.507412,11886009.37
2020,2304,Laredo,Truck,Export,64792548263.0,,0.0,Laredo,27.499561,-99.507412,
2020,2304,Laredo,Truck,Import,98554237593.0,23148590.22,910401395.0,Laredo,27.499561,-99.507412,51033844.97
2020,2304,Laredo,Vessel,Import,946156.0,106.04,28296.0,Laredo,27.499561,-99.507412,233.78
2020,2305,Hidalgo/Pharr,Air,Export,1448493.0,36.75,0.0,Pharr,26.095032,-98.271092,81.02
2020,2305,Hidalgo/Pharr,Air,Import,1536063.0,12.05,19635.0,Pharr,26.095032,-98.271092,26.57
2020,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,6585617.0,143.54,131709.0,Pharr,26.095032,-98.271092,316.45
2020,2305,Hidalgo/Pharr,Other/Unknown,Export,106996029.0,,0.0,Pharr,26.095032,-98.271092,
2020,2305,Hidalgo/Pharr,Pipeline,Export,2475056258.0,,0.0,Pharr,26.095032,-98.271092,
2020,2305,Hidalgo/Pharr,Pipeline,Import,52044580.0,217427.78,1111626.0,Pharr,26.095032,-98.271092,479345.63
2020,2305,Hidalgo/Pharr,Rail,Import,496993.0,135.48,12585.0,Pharr,26.095032,-98.271092,298.68
2020,2305,Hidalgo/Pharr,Truck,Export,8884897965.0,,0.0,Pharr,26.095032,-98.271092,
2020,2305,Hidalgo/Pharr,Truck,Import,20240792059.0,5947644.01,262862068.0,Pharr,26.095032,-98.271092,13112294.94
2020,2305,Hidalgo/Pharr,Vessel,Import,834179.0,24.16,7637.0,Pharr,26.095032,-98.271092,53.26
2020,2307,Rio Grande City,Other/Unknown,Export,6088972.0,,0.0,Pharr,26.365761,-98.802513,
2020,2307,Rio Grande City,Rail,Import,38110.0,8.33,2211.0,Pharr,26.365761,-98.802513,18.36
2020,2307,Rio Grande City,Truck,Export,34193376.0,,0.0,Pharr,26.365761,-98.802513,
2020,2307,Rio Grande City,Truck,Import,335145849.0,894746.71,18996948.0,Pharr,26.365761,-98.802513,1972576.49
2020,2309,Progreso,Other/Unknown,Export,28700.0,,0.0,Pharr,26.062133,-97.949958,
2020,2309,Progreso,Truck,Export,161209391.0,,0.0,Pharr,26.062133,-97.949958,
2020,2309,Progreso,Truck,Import,127827088.0,305283.44,10860638.0,Pharr,26.062133,-97.949958,673033.98
2020,2310,Roma,Other/Unknown,Export,95484.0,,0.0,Pharr,26.403928,-99.018981,
2020,2310,Roma,Truck,Export,48896008.0,,0.0,Pharr,26.403928,-99.018981,
2020,2310,Roma,Truck,Import,177410675.0,242139.99,1126743.0,Pharr,26.403928,-99.018981,533826.66
2020,2401,Ysleta,Air,Import,22204.0,0.3,2138.0,El Paso,31.673126,-106.33545,0.66
2020,2401,Ysleta,Other/Unknown,Export,3395489.0,,0.0,El Paso,31.673126,-106.33545,
2020,2401,Ysleta,Other/Unknown,Import,17291.0,0.4,6.0,El Paso,31.673126,-106.33545,0.88
2020,2401,Ysleta,Rail,Import,583898.0,173.36,10640.0,El Paso,31.673126,-106.33545,382.19
2020,2401,Ysleta,Truck,Export,13795835046.0,,0.0,El Paso,31.673126,-106.33545,
2020,2401,Ysleta,Truck,Import,27294337356.0,2343154.47,77038610.0,El Paso,31.673126,-106.33545,5165765.21
2020,2402,El Paso,Air,Export,80843355.0,401.05,0.0,El Paso,31.764363,-106.451188,884.16
2020,2402,El Paso,Air,Import,11881421.0,559.15,496412.0,El Paso,31.764363,-106.451188,1232.71
2020,2402,El Paso,Foreign Trade Zones (FTZs),Import,814002287.0,19702.11,10810019.0,El Paso,31.764363,-106.451188,43435.67
2020,2402,El Paso,Other/Unknown,Export,21633770.0,,0.0,El Paso,31.764363,-106.451188,
2020,2402,El Paso,Pipeline,Export,946387248.0,,0.0,El Paso,31.764363,-106.451188,
2020,2402,El Paso,Rail,Export,1379186613.0,,0.0,El Paso,31.764363,-106.451188,
2020,2402,El Paso,Rail,Import,3519606536.0,1109001.98,29123147.0,El Paso,31.764363,-106.451188,2444927.95
2020,2402,El Paso,Truck,Export,12714733114.0,,0.0,El Paso,31.764363,-106.451188,
2020,2402,El Paso,Truck,Import,9775055812.0,1079272.13,38241546.0,El Paso,31.764363,-106.451188,2379384.92
2020,2402,El Paso,Vessel,Import,292034.0,13.8,12623.0,El Paso,31.764363,-106.451188,30.42
2020,2403,Presidio,Other/Unknown,Export,311842.0,,0.0,El Paso,29.561827,-104.394907,
2020,2403,Presidio,Rail,Export,228947.0,,0.0,El Paso,29.561827,-104.394907,
2020,2403,Presidio,Truck,Export,110162491.0,,0.0,El Paso,29.561827,-104.394907,
2020,2403,Presidio,Truck,Import,147730563.0,67798.59,649009.0,El Paso,29.561827,-104.394907,149470.13
2020,2404,Fabens,Other/Unknown,Export,113547731.0,,0.0,El Paso,31.435334,-106.142669,
2020,2404,Fabens,Rail,Export,2843.0,,0.0,El Paso,31.435334,-106.142669,
2020,2404,Fabens,Truck,Export,1469871.0,,0.0,El Paso,31.435334,-106.142669,
2021,2301,Brownsville,Air,Export,17943538.0,93.85,0.0,Pharr,25.95155,-97.40067,206.9
2021,2301,Brownsville,Air,Import,1195664.0,53.24,98799.0,Pharr,25.95155,-97.40067,117.37
2021,2301,Brownsville,Foreign Trade Zones (FTZs),Import,14758.0,0.9,226.0,Pharr,25.95155,-97.40067,1.98
2021,2301,Brownsville,Other/Unknown,Export,29301510.0,,0.0,Pharr,25.95155,-97.40067,
2021,2301,Brownsville,Other/Unknown,Import,8558850.0,2.57,1200.0,Pharr,25.95155,-97.40067,5.67
2021,2301,Brownsville,Pipeline,Export,1584313875.0,,0.0,Pharr,25.95155,-97.40067,
2021,2301,Brownsville,Rail,Export,1809847250.0,,0.0,Pharr,25.95155,-97.40067,
2021,2301,Brownsville,Rail,Import,555906275.0,1363058.32,10594916.0,Pharr,25.95155,-97.40067,3005025.63
2021,2301,Brownsville,Truck,Export,8344396027.0,,0.0,Pharr,25.95155,-97.40067,
2021,2301,Brownsville,Truck,Import,7954581495.0,1258667.63,28894167.0,Pharr,25.95155,-97.40067,2774883.83
2021,2301,Brownsville,Vessel,Export,86003264.0,164935.95,0.0,Pharr,25.95155,-97.40067,363621.09
2021,2301,Brownsville,Vessel,Import,2713433.0,524565.46,268228.0,Pharr,25.95155,-97.40067,1156467.5
2021,2302,Del Rio,Air,Import,2200.0,0.06,125.0,Laredo,29.326784,-100.927612,0.13
2021,2302,Del Rio,Other/Unknown,Export,24130.0,,0.0,Laredo,29.326784,-100.927612,
2021,2302,Del Rio,Truck,Export,1904834229.0,,0.0,Laredo,29.326784,-100.927612,
2021,2302,Del Rio,Truck,Import,2669820840.0,263337.0,7862165.0,Laredo,29.326784,-100.927612,580558.02
2021,2303,Eagle Pass,Air,Export,10546.0,0.07,0.0,Laredo,28.705483,-100.511977,0.15
2021,2303,Eagle Pass,Other/Unknown,Export,2877491.0,,0.0,Laredo,28.705483,-100.511977,
2021,2303,Eagle Pass,Rail,Export,7294238404.0,,0.0,Laredo,28.705483,-100.511977,
2021,2303,Eagle Pass,Rail,Import,18238218841.0,6665247.91,153328279.0,Laredo,28.705483,-100.511977,14694338.85
2021,2303,Eagle Pass,Truck,Export,3178980981.0,,0.0,Laredo,28.705483,-100.511977,
2021,2303,Eagle Pass,Truck,Import,5016821799.0,3091355.64,36588822.0,Laredo,28.705483,-100.511977,6815264.47
2021,2304,Laredo,Air,Export,277830360.0,8341.38,0.0,Laredo,27.499561,-99.507412,18389.57
2021,2304,Laredo,Air,Import,383883736.0,6660.46,12776182.0,Laredo,27.499561,-99.507412,14683.78
2021,2304,Laredo,Foreign Trade Zones (FTZs),Import,54256484.0,2358.15,907198.0,Laredo,27.499561,-99.507412,5198.82
2021,2304,Laredo,Other/Unknown,Export,670336123.0,,0.0,Laredo,27.499561,-99.507412,
2021,2304,Laredo,Other/Unknown,Import,11576425.0,38.79,36794.0,Laredo,27.499561,-99.507412,85.52
2021,2304,Laredo,Pipeline,Export,1872108084.0,,0.0,Laredo,27.499561,-99.507412,
2021,2304,Laredo,Pipeline,Import,812228.0,5602.65,3600.0,Laredo,27.499561,-99.507412,12351.71
2021,2304,Laredo,Rail,Export,17631971669.0,,0.0,Laredo,27.499561,-99.507412,
2021,2304,Laredo,Rail,Import,24159816539.0,5474526.34,166861242.0,Laredo,27.499561,-99.507412,12069250.26
2021,2304,Laredo,Truck,Export,78569176223.0,,0.0,Laredo,27.499561,-99.507412,
2021,2304,Laredo,Truck,Import,119228956085.0,26922071.0,1087171960.0,Laredo,27.499561,-99.507412,59352936.17
2021,2304,Laredo,Vessel,Import,182803.0,31.58,21791.0,Laredo,27.499561,-99.507412,69.62
2021,2305,Hidalgo/Pharr,Air,Export,10848651.0,95.84,0.0,Pharr,26.095032,-98.271092,211.29
2021,2305,Hidalgo/Pharr,Air,Import,4242734.0,18.12,23331.0,Pharr,26.095032,-98.271092,39.95
2021,2305,Hidalgo/Pharr,Foreign Trade Zones (FTZs),Import,683530.0,49.31,13671.0,Pharr,26.095032,-98.271092,108.71
2021,2305,Hidalgo/Pharr,Other/Unknown,Export,175631401.0,,0.0,Pharr,26.095032,-98.271092,
2021,2305,Hidalgo/Pharr,Other/Unknown,Import,3813040.0,12.22,10856.0,Pharr,26.095032,-98.271092,26.94
2021,2305,Hidalgo/Pharr,Pipeline,Export,4828731776.0,,0.0,Pharr,26.095032,-98.271092,
2021,2305,Hidalgo/Pharr,Pipeline,Import,74747151.0,150854.14,833526.0,Pharr,26.095032,-98.271092,332576.05
2021,2305,Hidalgo/Pharr,Rail,Import,189433.0,204.16,3900.0,Pharr,26.095032,-98.271092,450.1
2021,2305,Hidalgo/Pharr,Truck,Export,11478985639.0,,0.0,Pharr,26.095032,-98.271092,
2021,2305,Hidalgo/Pharr,Truck,Import,24240926976.0,6504096.01,290895163.0,Pharr,26.095032,-98.271092,14339060.15
2021,2305,Hidalgo/Pharr,Vessel,Import,452135.0,77.76,12001.0,Pharr,26.095032,-98.271092,171.43
2021,2307,Rio Grande City,Other/Unknown,Export,8335539.0,,0.0,Pharr,26.365761,-98.802513,
2021,2307,Rio Grande City,Pipeline,Import,108243.0,651.33,18498.0,Pharr,26.365761,-98.802513,1435.94
2021,2307,Rio Grande City,Truck,Export,68516436.0,,0.0,Pharr,26.365761,-98.802513,
2021,2307,Rio Grande City,Truck,Import,516474977.0,1037176.1,23537627.0,Pharr,26.365761,-98.802513,2286579.17
2021,2309,Progreso,Other/Unknown,Export,27432.0,,0.0,Pharr,26.062133,-97.949958,
2021,2309,Progreso,Truck,Export,186614184.0,,0.0,Pharr,26.062133,-97.949958,
2021,2309,Progreso,Truck,Import,159081467.0,344794.56,12917792.0,Pharr,26.062133,-97.949958,760140.98
2021,2310,Roma,Other/Unknown,Export,51585.0,,0.0,Pharr,26.403928,-99.018981,
2021,2310,Roma,Truck,Export,137112867.0,,0.0,Pharr,26.403928,-99.018981,
2021,2310,Roma,Truck,Import,334683943.0,383001.11,3006338.0,Pharr,26.403928,-99.018981,844371.91
2021,2401,Ysleta,Air,Import,16287.0,0.11,479.0,El Paso,31.673126,-106.33545,0.24
2021,2401,Ysleta,Other/Unknown,Export,4323037.0,,0.0,El Paso,31.673126,-106.33545,
2021,2401,Ysleta,Rail,Import,1237229.0,166.08,8047.0,El Paso,31.673126,-106.33545,366.14
2021,2401,Ysleta,Truck,Export,21079672435.0,,0.0,El Paso,31.673126,-106.33545,
2021,2401,Ysleta,Truck,Import,40181967013.0,3685576.4,146526535.0,El Paso,31.673126,-106.33545,8125295.44
2021,2401,Ysleta,Vessel,Import,14260.0,0.33,17.0,El Paso,31.673126,-106.33545,0.73
2021,2402,El Paso,Air,Export,108599161.0,538.28,0.0,El Paso,31.764363,-106.451188,1186.7
2021,2402,El Paso,Air,Import,25800358.0,473.11,335628.0,El Paso,31.764363,-106.451188,1043.03
2021,2402,El Paso,Foreign Trade Zones (FTZs),Import,652123119.0,19534.59,8554463.0,El Paso,31.764363,-106.451188,43066.35
2021,2402,El Paso,Other/Unknown,Export,28363481.0,,0.0,El Paso,31.764363,-106.451188,
2021,2402,El Paso,Pipeline,Export,2714037156.0,,0.0,El Paso,31.764363,-106.451188,
2021,2402,El Paso,Rail,Export,2892087695.0,,0.0,El Paso,31.764363,-106.451188,
2021,2402,El Paso,Rail,Import,4622769810.0,1303664.83,34544487.0,El Paso,31.764363,-106.451188,2874085.56
