Year,MexState,Mode,TradeType,TradeValue,Weight,WeightLb
2010,Tlaxcala,Other/Unknown,Export,18368.0,,
2010,Tlaxcala,Rail,Export,35233074.0,,
2010,Tlaxcala,Truck,Export,195506642.0,,
2010,Veracruz,Other/Unknown,Export,1938974.0,,
2010,Veracruz,Rail,Export,117215305.0,,
2010,Veracruz,Truck,Export,328415170.0,,
2010,Yucatan,Other/Unknown,Export,16073.0,,
2010,Yucatan,Rail,Export,166768055.0,,
2010,Yucatan,Truck,Export,49554948.0,,
2010,Zacatecas,Other/Unknown,Export,889043.0,,
2010,Zacatecas,Rail,Export,63805595.0,,
2010,Zacatecas,Truck,Export,173475288.0,,
2011,Aguascalientes,Other/Unknown,Export,100496.0,,
2011,Aguascalientes,Rail,Export,141941342.0,,
2011,Aguascalientes,Truck,Export,1002432561.0,,
2011,Baja California,Other/Unknown,Export,10545612.0,,
2011,Baja California,Rail,Export,28615840.0,,
2011,Baja California,Truck,Export,199437449.0,,
2011,Baja California Sur,Rail,Export,8080342.0,,
2011,Baja California Sur,Truck,Export,11559866.0,,
2011,Campeche,Other/Unknown,Export,244618.0,,
2011,Campeche,Rail,Export,5003444.0,,
2011,Campeche,Truck,Export,136032493.0,,
2011,Chiapas,Other/Unknown,Export,851163.0,,
2011,Chiapas,Rail,Export,7037749.0,,
2011,Chiapas,Truck,Export,39645191.0,,
2011,Chihuahua,Other/Unknown,Export,52515472.0,,
2011,Chihuahua,Pipeline,Export,184184804.0,,
2011,Chihuahua,Rail,Export,349315906.0,,
2011,Chihuahua,Truck,Export,20568983676.0,,
2011,Coahuila,Other/Unknown,Export,17825075.0,,
2011,Coahuila,Pipeline,Export,597225.0,,
2011,Coahuila,Rail,Export,2618336010.0,,
2011,Coahuila,Truck,Export,7390981309.0,,
2011,Colima,Other/Unknown,Export,68826.0,,
2011,Colima,Rail,Export,6905803.0,,
2011,Colima,Truck,Export,157658305.0,,
2011,Distrito Federal,Other/Unknown,Export,27204593.0,,
2011,Distrito Federal,Pipeline,Export,1938389878.0,,
2011,Distrito Federal,Rail,Export,4868559236.0,,
2011,Distrito Federal,Truck,Export,14106461750.0,,
2011,Durango,Other/Unknown,Export,823565.0,,
2011,Durango,Rail,Export,748596712.0,,
2011,Durango,Truck,Export,505420465.0,,
2011,Estado de Mexico,Other/Unknown,Export,253515274.0,,
2011,Estado de Mexico,Pipeline,Export,955135143.0,,
2011,Estado de Mexico,Rail,Export,4369951760.0,,
2011,Estado de Mexico,Truck,Export,13306424212.0,,
2011,Guanajuato,Other/Unknown,Export,1219179.0,,
2011,Guanajuato,Rail,Export,2056156074.0,,
2011,Guanajuato,Truck,Export,3002965564.0,,
2011,Guerrero,Other/Unknown,Export,571029.0,,
2011,Guerrero,Rail,Export,6394233.0,,
2011,Guerrero,Truck,Export,5055576.0,,
2011,Hidalgo,Other/Unknown,Export,1303699.0,,
2011,Hidalgo,Rail,Export,222618840.0,,
2011,Hidalgo,Truck,Export,505475893.0,,
2011,Jalisco,Other/Unknown,Export,3172856.0,,
2011,Jalisco,Rail,Export,2347388457.0,,
2011,Jalisco,Truck,Export,4332771967.0,,
2011,Michoacan,Other/Unknown,Export,374937.0,,
2011,Michoacan,Rail,Export,186461998.0,,
2011,Michoacan,Truck,Export,161530018.0,,
2011,Morelos,Other/Unknown,Export,716288.0,,
2011,Morelos,Rail,Export,30848964.0,,
2011,Morelos,Truck,Export,265805087.0,,
2011,Nuevo Leon,Other/Unknown,Export,48500323.0,,
2011,Nuevo Leon,Rail,Export,2108982211.0,,
2011,Nuevo Leon,Truck,Export,12539386518.0,,
2011,Oaxaca,Other/Unknown,Export,337347.0,,
2011,Oaxaca,Rail,Export,7489857.0,,
2011,Oaxaca,Truck,Export,25728096.0,,
2011,Puebla,Other/Unknown,Export,5981216.0,,
2011,Puebla,Rail,Export,186522992.0,,
2011,Puebla,Truck,Export,1174103121.0,,
2011,Queretaro,Other/Unknown,Export,6994890.0,,
2011,Queretaro,Pipeline,Export,29568.0,,
2011,Queretaro,Rail,Export,570325787.0,,
2011,Queretaro,Truck,Export,1985294642.0,,
2011,Quintana Roo,Other/Unknown,Export,559796.0,,
2011,Quintana Roo,Rail,Export,92973232.0,,
2011,Quintana Roo,Truck,Export,698364146.0,,
2011,San Luis Potosi,Other/Unknown,Export,515935.0,,
2011,San Luis Potosi,Rail,Export,257253154.0,,
2011,San Luis Potosi,Truck,Export,1742248578.0,,
2011,Sinaloa,Other/Unknown,Export,26500.0,,
2011,Sinaloa,Rail,Export,30578574.0,,
2011,Sinaloa,Truck,Export,344743077.0,,
2011,Sonora,Other/Unknown,Export,126518.0,,
2011,Sonora,Rail,Export,31465464.0,,
2011,Sonora,Truck,Export,177701326.0,,
2011,Tabasco,Other/Unknown,Export,5961150.0,,
2011,Tabasco,Rail,Export,9541047.0,,
2011,Tabasco,Truck,Export,353268485.0,,
2011,Tamaulipas,Other/Unknown,Export,79065805.0,,
2011,Tamaulipas,Rail,Export,423056825.0,,
2011,Tamaulipas,Truck,Export,10345345234.0,,
2011,Tlaxcala,Other/Unknown,Export,8113.0,,
2011,Tlaxcala,Rail,Export,29511542.0,,
2011,Tlaxcala,Truck,Export,160685979.0,,
2011,Veracruz,Other/Unknown,Export,4001723.0,,
2011,Veracruz,Rail,Export,139749115.0,,
2011,Veracruz,Truck,Export,465202466.0,,
2011,Yucatan,Other/Unknown,Export,67053.0,,
2011,Yucatan,Rail,Export,221897605.0,,
2011,Yucatan,Truck,Export,49967586.0,,
2011,Zacatecas,Other/Unknown,Export,1112021.0,,
2011,Zacatecas,Rail,Export,31739010.0,,
2011,Zacatecas,Truck,Export,238492885.0,,
2012,Aguascalientes,Other/Unknown,Export,330640.0,,
2012,Aguascalientes,Rail,Export,115358931.0,,
2012,Aguascalientes,Truck,Export,1174534794.0,,
2012,Baja California,Other/Unknown,Export,55251831.0,,
2012,Baja California,Rail,Export,31253435.0,,
2012,Baja California,Truck,Export,185213282.0,,
2012,Baja California Sur,Other/Unknown,Export,7900.0,,
2012,Baja California Sur,Rail,Export,7443845.0,,
2012,Baja California Sur,Truck,Export,20406708.0,,
2012,Campeche,Other/Unknown,Export,3252581.0,,
2012,Campeche,Rail,Export,6124860.0,,
2012,Campeche,Truck,Export,270129932.0,,
2012,Chiapas,Other/Unknown,Export,1236268.0,,
2012,Chiapas,Rail,Export,10928283.0,,
2012,Chiapas,Truck,Export,35452783.0,,
2012,Chihuahua,Other/Unknown,Export,64007543.0,,
2012,Chihuahua,Pipeline,Export,183874728.0,,
2012,Chihuahua,Rail,Export,454993981.0,,
2012,Chihuahua,Truck,Export,22262401481.0,,
2012,Coahuila,Other/Unknown,Export,10583012.0,,
2012,Coahuila,Pipeline,Export,1694727.0,,
2012,Coahuila,Rail,Export,3448300503.0,,
2012,Coahuila,Truck,Export,8577042278.0,,
2012,Colima,Other/Unknown,Export,206780.0,,
2012,Colima,Rail,Export,8788946.0,,
2012,Colima,Truck,Export,137051971.0,,
2012,Distrito Federal,Other/Unknown,Export,36214960.0,,
2012,Distrito Federal,Pipeline,Export,2070774726.0,,
2012,Distrito Federal,Rail,Export,5235548870.0,,
2012,Distrito Federal,Truck,Export,15680945360.0,,
2012,Durango,Other/Unknown,Export,1390048.0,,
2012,Durango,Rail,Export,932772294.0,,
2012,Durango,Truck,Export,562493176.0,,
2012,Estado de Mexico,Other/Unknown,Export,215807960.0,,
2012,Estado de Mexico,Pipeline,Export,725232782.0,,
2012,Estado de Mexico,Rail,Export,4007141716.0,,
2012,Estado de Mexico,Truck,Export,14612672580.0,,
2012,Guanajuato,Other/Unknown,Export,1711408.0,,
2012,Guanajuato,Rail,Export,2394209175.0,,
2012,Guanajuato,Truck,Export,3311448426.0,,
2012,Guerrero,Other/Unknown,Export,371322.0,,
2012,Guerrero,Rail,Export,4763097.0,,
2012,Guerrero,Truck,Export,3639953.0,,
2012,Hidalgo,Other/Unknown,Export,2581580.0,,
2012,Hidalgo,Rail,Export,180744480.0,,
2012,Hidalgo,Truck,Export,375833420.0,,
2012,Jalisco,Other/Unknown,Export,16769615.0,,
2012,Jalisco,Rail,Export,2792469882.0,,
2012,Jalisco,Truck,Export,4613605168.0,,
2012,Michoacan,Other/Unknown,Export,384739.0,,
2012,Michoacan,Rail,Export,146424905.0,,
2012,Michoacan,Truck,Export,150600288.0,,
2012,Morelos,Other/Unknown,Export,171975.0,,
2012,Morelos,Rail,Export,29464533.0,,
2012,Morelos,Truck,Export,244792318.0,,
2012,Nuevo Leon,Other/Unknown,Export,39207018.0,,
2012,Nuevo Leon,Rail,Export,2322443380.0,,
2012,Nuevo Leon,Truck,Export,13873365669.0,,
2012,Oaxaca,Other/Unknown,Export,495783.0,,
2012,Oaxaca,Rail,Export,16128585.0,,
2012,Oaxaca,Truck,Export,21834660.0,,
2012,Puebla,Other/Unknown,Export,5282007.0,,
2012,Puebla,Rail,Export,357118068.0,,
2012,Puebla,Truck,Export,1400997253.0,,
2012,Queretaro,Other/Unknown,Export,12381270.0,,
2012,Queretaro,Pipeline,Export,27166.0,,
2012,Queretaro,Rail,Export,478939667.0,,
2012,Queretaro,Truck,Export,2967376108.0,,
2012,Quintana Roo,Other/Unknown,Export,832340.0,,
2012,Quintana Roo,Rail,Export,110166184.0,,
2012,Quintana Roo,Truck,Export,433976655.0,,
2012,San Luis Potosi,Other/Unknown,Export,307701.0,,
2012,San Luis Potosi,Rail,Export,408500592.0,,
2012,San Luis Potosi,Truck,Export,2031934404.0,,
2012,Sinaloa,Other/Unknown,Export,79204.0,,
2012,Sinaloa,Rail,Export,31767997.0,,
2012,Sinaloa,Truck,Export,362546689.0,,
2012,Sonora,Other/Unknown,Export,1669815.0,,
2012,Sonora,Rail,Export,47681923.0,,
2012,Sonora,Truck,Export,274528695.0,,
2012,Tabasco,Other/Unknown,Export,2594261.0,,
2012,Tabasco,Rail,Export,13717128.0,,
2012,Tabasco,Truck,Export,517821920.0,,
2012,Tamaulipas,Other/Unknown,Export,89239817.0,,
2012,Tamaulipas,Rail,Export,445239663.0,,
2012,Tamaulipas,Truck,Export,10752680359.0,,
2012,Tlaxcala,Other/Unknown,Export,30945.0,,
2012,Tlaxcala,Rail,Export,35872385.0,,
2012,Tlaxcala,Truck,Export,202788221.0,,
2012,Veracruz,Other/Unknown,Export,7942390.0,,
2012,Veracruz,Rail,Export,163827117.0,,
2012,Veracruz,Truck,Export,625368648.0,,
2012,Yucatan,Other/Unknown,Export,95945.0,,
2012,Yucatan,Rail,Export,219474990.0,,
2012,Yucatan,Truck,Export,79329422.0,,
2012,Zacatecas,Other/Unknown,Export,348353.0,,
2012,Zacatecas,Rail,Export,108381764.0,,
2012,Zacatecas,Truck,Export,312677112.0,,
2013,Aguascalientes,Other/Unknown,Export,1485129.0,,
2013,Aguascalientes,Rail,Export,114089628.0,,
2013,Aguascalientes,Truck,Export,1281398792.0,,
2013,Baja California,Other/Unknown,Export,11871727.0,,
2013,Baja California,Rail,Export,32723373.0,,
2013,Baja California,Truck,Export,201892338.0,,
2013,Baja California Sur,Rail,Export,4144611.0,,
2013,Baja California Sur,Truck,Export,10036852.0,,
2013,Campeche,Other/Unknown,Export,328694.0,,
2013,Campeche,Rail,Export,4888695.0,,
2013,Campeche,Truck,Export,265697915.0,,
2013,Chiapas,Other/Unknown,Export,359915.0,,
2013,Chiapas,Rail,Export,7375206.0,,
2013,Chiapas,Truck,Export,94297031.0,,
2013,Chihuahua,Other/Unknown,Export,75360363.0,,
2013,Chihuahua,Pipeline,Export,158836054.0,,
2013,Chihuahua,Rail,Export,357048039.0,,
2013,Chihuahua,Truck,Export,24157988260.0,,
2013,Coahuila,Other/Unknown,Export,9323663.0,,
2013,Coahuila,Pipeline,Export,1743690.0,,
2013,Coahuila,Rail,Export,3591148304.0,,
2013,Coahuila,Truck,Export,9642051841.0,,
2013,Colima,Other/Unknown,Export,951594.0,,
2013,Colima,Rail,Export,7091133.0,,
2013,Colima,Truck,Export,132742640.0,,
2013,Distrito Federal,Other/Unknown,Export,17947746.0,,
2013,Distrito Federal,Pipeline,Export,2812684064.0,,
2013,Distrito Federal,Rail,Export,4148570410.0,,
2013,Distrito Federal,Truck,Export,16495821889.0,,
2013,Durango,Other/Unknown,Export,1468781.0,,
2013,Durango,Rail,Export,828339245.0,,
2013,Durango,Truck,Export,609475910.0,,
2013,Estado de Mexico,Other/Unknown,Export,35886849.0,,
2013,Estado de Mexico,Pipeline,Export,270538271.0,,
2013,Estado de Mexico,Rail,Export,4421522754.0,,
2013,Estado de Mexico,Truck,Export,15072227254.0,,
2013,Guanajuato,Other/Unknown,Export,1941060.0,,
2013,Guanajuato,Rail,Export,2581277615.0,,
2013,Guanajuato,Truck,Export,4302082218.0,,
2013,Guerrero,Other/Unknown,Export,439404.0,,
2013,Guerrero,Rail,Export,5128899.0,,
2013,Guerrero,Truck,Export,18596328.0,,
2013,Hidalgo,Other/Unknown,Export,1219782.0,,
2013,Hidalgo,Rail,Export,213821269.0,,
2013,Hidalgo,Truck,Export,371907889.0,,
2013,Jalisco,Other/Unknown,Export,20765514.0,,
2013,Jalisco,Rail,Export,2572601460.0,,
2013,Jalisco,Truck,Export,5629275775.0,,
2013,Michoacan,Other/Unknown,Export,515239.0,,
2013,Michoacan,Rail,Export,171597887.0,,
2013,Michoacan,Truck,Export,138421659.0,,
2013,Morelos,Other/Unknown,Export,492627.0,,
2013,Morelos,Rail,Export,26924790.0,,
2013,Morelos,Truck,Export,352163614.0,,
2013,Nuevo Leon,Other/Unknown,Export,39042933.0,,
2013,Nuevo Leon,Rail,Export,2257287340.0,,
2013,Nuevo Leon,Truck,Export,14039822785.0,,
2013,Oaxaca,Other/Unknown,Export,981810.0,,
2013,Oaxaca,Rail,Export,22142395.0,,
2013,Oaxaca,Truck,Export,46101141.0,,
2013,Puebla,Other/Unknown,Export,6203516.0,,
2013,Puebla,Rail,Export,252209899.0,,
2013,Puebla,Truck,Export,1603834118.0,,
2013,Queretaro,Other/Unknown,Export,20536297.0,,
2013,Queretaro,Rail,Export,450605154.0,,
2013,Queretaro,Truck,Export,3140536657.0,,
2013,Quintana Roo,Other/Unknown,Export,954269.0,,
2013,Quintana Roo,Rail,Export,150489102.0,,
2013,Quintana Roo,Truck,Export,486042956.0,,
2013,San Luis Potosi,Other/Unknown,Export,1341398.0,,
2013,San Luis Potosi,Rail,Export,501069032.0,,
2013,San Luis Potosi,Truck,Export,2170958323.0,,
2013,Sinaloa,Other/Unknown,Export,9799.0,,
2013,Sinaloa,Rail,Export,39302575.0,,
2013,Sinaloa,Truck,Export,302403489.0,,
2013,Sonora,Other/Unknown,Export,513373.0,,
2013,Sonora,Rail,Export,48466516.0,,
2013,Sonora,Truck,Export,259066654.0,,
2013,Tabasco,Other/Unknown,Export,1850758.0,,
2013,Tabasco,Rail,Export,9111920.0,,
2013,Tabasco,Truck,Export,362391880.0,,
2013,Tamaulipas,Other/Unknown,Export,102199824.0,,
2013,Tamaulipas,Rail,Export,423820330.0,,
2013,Tamaulipas,Truck,Export,11746140730.0,,
2013,Tlaxcala,Other/Unknown,Export,55980.0,,
2013,Tlaxcala,Rail,Export,43686256.0,,
2013,Tlaxcala,Truck,Export,199981049.0,,
2013,Veracruz,Other/Unknown,Export,4398148.0,,
2013,Veracruz,Rail,Export,138175288.0,,
2013,Veracruz,Truck,Export,612354085.0,,
2013,Yucatan,Other/Unknown,Export,369541.0,,
2013,Yucatan,Rail,Export,189317572.0,,
2013,Yucatan,Truck,Export,95979356.0,,
2013,Zacatecas,Other/Unknown,Export,1324075.0,,
2013,Zacatecas,Rail,Export,127824251.0,,
2013,Zacatecas,Truck,Export,277049851.0,,
2014,Aguascalientes,Other/Unknown,Export,756041.0,,
2014,Aguascalientes,Rail,Export,146724479.0,,
2014,Aguascalientes,Truck,Export,1610589806.0,,
2014,Baja California,Other/Unknown,Export,3556016.0,,
2014,Baja California,Rail,Export,42331341.0,,
2014,Baja California,Truck,Export,251431667.0,,
2014,Baja California Sur,Rail,Export,5212047.0,,
2014,Baja California Sur,Truck,Export,153531468.0,,
2014,Campeche,Other/Unknown,Export,404124.0,,
2014,Campeche,Rail,Export,10213097.0,,
2014,Campeche,Truck,Export,292876667.0,,
2014,Chiapas,Other/Unknown,Export,1071136.0,,
2014,Chiapas,Rail,Export,9075304.0,,
2014,Chiapas,Truck,Export,67775830.0,,
2014,Chihuahua,Other/Unknown,Export,75563479.0,,
2014,Chihuahua,Pipeline,Export,120839296.0,,
2014,Chihuahua,Rail,Export,298534233.0,,
2014,Chihuahua,Truck,Export,23902420463.0,,
2014,Coahuila,Other/Unknown,Export,9454630.0,,
2014,Coahuila,Pipeline,Export,1948922.0,,
2014,Coahuila,Rail,Export,4169388328.0,,
2014,Coahuila,Truck,Export,10896338689.0,,
2014,Colima,Other/Unknown,Export,54800.0,,
2014,Colima,Rail,Export,8801190.0,,
2014,Colima,Truck,Export,171262541.0,,
2014,Distrito Federal,Other/Unknown,Export,37604243.0,,
2014,Distrito Federal,Pipeline,Export,3647542391.0,,
2014,Distrito Federal,Rail,Export,5716072486.0,,
2014,Distrito Federal,Truck,Export,17720887771.0,,
2014,Durango,Other/Unknown,Export,1255967.0,,
2014,Durango,Rail,Export,851333420.0,,
2014,Durango,Truck,Export,700371410.0,,
2014,Estado de Mexico,Other/Unknown,Export,78521430.0,,
2014,Estado de Mexico,Pipeline,Export,455986118.0,,
2014,Estado de Mexico,Rail,Export,4137720291.0,,
2014,Estado de Mexico,Truck,Export,15262720037.0,,
2014,Guanajuato,Other/Unknown,Export,3972340.0,,
2014,Guanajuato,Rail,Export,2576373567.0,,
2014,Guanajuato,Truck,Export,5395354960.0,,
2014,Guerrero,Other/Unknown,Export,804636.0,,
2014,Guerrero,Rail,Export,11584126.0,,
2014,Guerrero,Truck,Export,27371750.0,,
2014,Hidalgo,Other/Unknown,Export,5297746.0,,
2014,Hidalgo,Rail,Export,259679153.0,,
2014,Hidalgo,Truck,Export,381745457.0,,
2014,Jalisco,Other/Unknown,Export,10811305.0,,
2014,Jalisco,Rail,Export,2096451396.0,,
2014,Jalisco,Truck,Export,5663048310.0,,
2014,Michoacan,Other/Unknown,Export,2160063.0,,
2014,Michoacan,Rail,Export,140530899.0,,
2014,Michoacan,Truck,Export,123897160.0,,
2014,Morelos,Other/Unknown,Export,555840.0,,
2014,Morelos,Rail,Export,22416703.0,,
2014,Morelos,Truck,Export,404784454.0,,
2014,Nuevo Leon,Other/Unknown,Export,46134814.0,,
2014,Nuevo Leon,Rail,Export,2260370413.0,,
2014,Nuevo Leon,Truck,Export,15744816599.0,,
2014,Oaxaca,Other/Unknown,Export,1217775.0,,
2014,Oaxaca,Rail,Export,21476288.0,,
2014,Oaxaca,Truck,Export,35224555.0,,
2014,Puebla,Other/Unknown,Export,6906973.0,,
2014,Puebla,Rail,Export,207587296.0,,
2014,Puebla,Truck,Export,1642540893.0,,
2014,Queretaro,Other/Unknown,Export,15434490.0,,
2014,Queretaro,Rail,Export,453531672.0,,
2014,Queretaro,Truck,Export,3415802403.0,,
2014,Quintana Roo,Other/Unknown,Export,1792758.0,,
2014,Quintana Roo,Rail,Export,156589422.0,,
2014,Quintana Roo,Truck,Export,422294769.0,,
2014,San Luis Potosi,Other/Unknown,Export,7091964.0,,
2014,San Luis Potosi,Rail,Export,518188554.0,,
2014,San Luis Potosi,Truck,Export,2279276365.0,,
2014,Sinaloa,Other/Unknown,Export,402654.0,,
2014,Sinaloa,Rail,Export,79151773.0,,
2014,Sinaloa,Truck,Export,445346231.0,,
2014,Sonora,Other/Unknown,Export,2690170.0,,
2014,Sonora,Rail,Export,37053857.0,,
2014,Sonora,Truck,Export,366525779.0,,
2014,Tabasco,Other/Unknown,Export,6494223.0,,
2014,Tabasco,Rail,Export,10711741.0,,
2014,Tabasco,Truck,Export,338516657.0,,
2014,Tamaulipas,Other/Unknown,Export,103291354.0,,
2014,Tamaulipas,Rail,Export,393884972.0,,
2014,Tamaulipas,Truck,Export,12840682568.0,,
2014,Tlaxcala,Other/Unknown,Export,330781.0,,
2014,Tlaxcala,Rail,Export,54215886.0,,
2014,Tlaxcala,Truck,Export,292985584.0,,
2014,Veracruz,Other/Unknown,Export,9302076.0,,
2014,Veracruz,Rail,Export,113153589.0,,
2014,Veracruz,Truck,Export,589532871.0,,
2014,Yucatan,Other/Unknown,Export,6003963.0,,
2014,Yucatan,Rail,Export,263794881.0,,
2014,Yucatan,Truck,Export,121916959.0,,
2014,Zacatecas,Other/Unknown,Export,1717222.0,,
2014,Zacatecas,Rail,Export,186877199.0,,
2014,Zacatecas,Truck,Export,546162393.0,,
2015,Aguascalientes,Other/Unknown,Export,1452374.0,,
2015,Aguascalientes,Rail,Export,377144644.0,,
2015,Aguascalientes,Truck,Export,1506334398.0,,
2015,Baja California,Other/Unknown,Export,6613444.0,,
2015,Baja California,Rail,Export,45657633.0,,
2015,Baja California,Truck,Export,271199054.0,,
2015,Baja California Sur,Other/Unknown,Export,36000.0,,
2015,Baja California Sur,Rail,Export,8673482.0,,
2015,Baja California Sur,Truck,Export,20283178.0,,
2015,Campeche,Other/Unknown,Export,653305.0,,
2015,Campeche,Rail,Export,4817072.0,,
2015,Campeche,Truck,Export,214217878.0,,
2015,Chiapas,Other/Unknown,Export,587901.0,,
2015,Chiapas,Rail,Export,6474023.0,,
2015,Chiapas,Truck,Export,27829117.0,,
2015,Chihuahua,Other/Unknown,Export,55716461.0,,
2015,Chihuahua,Pipeline,Export,61226924.0,,
2015,Chihuahua,Rail,Export,172100904.0,,
2015,Chihuahua,Truck,Export,23593107785.0,,
2015,Coahuila,Other/Unknown,Export,9141605.0,,
2015,Coahuila,Pipeline,Export,769943.0,,
2015,Coahuila,Rail,Export,4274984294.0,,
2015,Coahuila,Truck,Export,11468558362.0,,
2015,Colima,Other/Unknown,Export,196561.0,,
2015,Colima,Rail,Export,4402908.0,,
2015,Colima,Truck,Export,210023412.0,,
2015,Distrito Federal,Other/Unknown,Export,28189188.0,,
2015,Distrito Federal,Pipeline,Export,2284657420.0,,
2015,Distrito Federal,Rail,Export,6129023969.0,,
2015,Distrito Federal,Truck,Export,17161913450.0,,
2015,Durango,Other/Unknown,Export,966848.0,,
2015,Durango,Rail,Export,771816412.0,,
2015,Durango,Truck,Export,685807774.0,,
2015,Estado de Mexico,Other/Unknown,Export,76291227.0,,
2015,Estado de Mexico,Pipeline,Export,566210776.0,,
2015,Estado de Mexico,Rail,Export,3234564286.0,,
2015,Estado de Mexico,Truck,Export,15103788346.0,,
2015,Guanajuato,Other/Unknown,Export,3934474.0,,
2015,Guanajuato,Rail,Export,2436232363.0,,
2015,Guanajuato,Truck,Export,5828103121.0,,
2015,Guerrero,Other/Unknown,Export,1543367.0,,
2015,Guerrero,Rail,Export,3878514.0,,
2015,Guerrero,Truck,Export,24367269.0,,
2015,Hidalgo,Other/Unknown,Export,2913148.0,,
2015,Hidalgo,Rail,Export,279929852.0,,
2015,Hidalgo,Truck,Export,457240460.0,,
2015,Jalisco,Other/Unknown,Export,21088819.0,,
2015,Jalisco,Rail,Export,2129944969.0,,
2015,Jalisco,Truck,Export,5908795499.0,,
2015,Michoacan,Other/Unknown,Export,1701669.0,,
2015,Michoacan,Rail,Export,110589501.0,,
2015,Michoacan,Truck,Export,117234922.0,,
2015,Morelos,Other/Unknown,Export,11006526.0,,
2015,Morelos,Rail,Export,22908806.0,,
2015,Morelos,Truck,Export,411247113.0,,
2015,Nuevo Leon,Other/Unknown,Export,41256853.0,,
2015,Nuevo Leon,Rail,Export,2109765382.0,,
2015,Nuevo Leon,Truck,Export,15928662153.0,,
2015,Oaxaca,Other/Unknown,Export,236320.0,,
2015,Oaxaca,Rail,Export,27454924.0,,
2015,Oaxaca,Truck,Export,58241586.0,,
2015,Puebla,Other/Unknown,Export,7495572.0,,
2015,Puebla,Rail,Export,198890738.0,,
2015,Puebla,Truck,Export,1777468813.0,,
2015,Queretaro,Other/Unknown,Export,18738462.0,,
2015,Queretaro,Rail,Export,580731923.0,,
2015,Queretaro,Truck,Export,3523807452.0,,
2015,Quintana Roo,Other/Unknown,Export,2000981.0,,
2015,Quintana Roo,Rail,Export,48721646.0,,
2015,Quintana Roo,Truck,Export,398034076.0,,
2015,San Luis Potosi,Other/Unknown,Export,1956885.0,,
2015,San Luis Potosi,Rail,Export,541665188.0,,
2015,San Luis Potosi,Truck,Export,2544713972.0,,
2015,Sinaloa,Other/Unknown,Export,893014.0,,
2015,Sinaloa,Rail,Export,72513704.0,,
2015,Sinaloa,Truck,Export,487042830.0,,
2015,Sonora,Other/Unknown,Export,251543.0,,
2015,Sonora,Rail,Export,42043052.0,,
2015,Sonora,Truck,Export,269866819.0,,
2015,Tabasco,Other/Unknown,Export,1380475.0,,
2015,Tabasco,Rail,Export,8183183.0,,
2015,Tabasco,Truck,Export,215660907.0,,
2015,Tamaulipas,Other/Unknown,Export,103621287.0,,
2015,Tamaulipas,Pipeline,Export,116750710.0,,
2015,Tamaulipas,Rail,Export,210849897.0,,
2015,Tamaulipas,Truck,Export,12430679595.0,,
2015,Tlaxcala,Other/Unknown,Export,165852.0,,
2015,Tlaxcala,Rail,Export,66864250.0,,
2015,Tlaxcala,Truck,Export,256180617.0,,
2015,Veracruz,Other/Unknown,Export,16671172.0,,
2015,Veracruz,Pipeline,Export,16622558.0,,
2015,Veracruz,Rail,Export,97017631.0,,
2015,Veracruz,Truck,Export,456984020.0,,
2015,Yucatan,Other/Unknown,Export,140459.0,,
2015,Yucatan,Rail,Export,191672075.0,,
2015,Yucatan,Truck,Export,109174433.0,,
2015,Zacatecas,Other/Unknown,Export,1303563.0,,
2015,Zacatecas,Rail,Export,151138972.0,,
2015,Zacatecas,Truck,Export,597566641.0,,
2016,Aguascalientes,Other/Unknown,Export,3798261.0,,
2016,Aguascalientes,Rail,Export,1025665401.0,,
2016,Aguascalientes,Truck,Export,1481642997.0,,
2016,Baja California,Other/Unknown,Export,556782.0,,
2016,Baja California,Rail,Export,44624354.0,,
2016,Baja California,Truck,Export,234073837.0,,
2016,Baja California Sur,Other/Unknown,Export,69699.0,,
2016,Baja California Sur,Rail,Export,4495839.0,,
2016,Baja California Sur,Truck,Export,7430854.0,,
2016,Campeche,Other/Unknown,Export,306217.0,,
2016,Campeche,Rail,Export,198473646.0,,
2016,Campeche,Truck,Export,1247176863.0,,
2016,Chiapas,Other/Unknown,Export,222532.0,,
2016,Chiapas,Rail,Export,2218117.0,,
2016,Chiapas,Truck,Export,17618415.0,,
2016,Chihuahua,Other/Unknown,Export,194935159.0,,
2016,Chihuahua,Pipeline,Export,2056864.0,,
2016,Chihuahua,Rail,Export,372603849.0,,
2016,Chihuahua,Truck,Export,23986754226.0,,
2016,Coahuila,Other/Unknown,Export,13861592.0,,
2016,Coahuila,Pipeline,Export,3110662.0,,
2016,Coahuila,Rail,Export,2789174926.0,,
2016,Coahuila,Truck,Export,10323721946.0,,
2016,Colima,Other/Unknown,Export,189971.0,,
2016,Colima,Rail,Export,1804288.0,,
2016,Colima,Truck,Export,82547592.0,,
2016,Distrito Federal,Other/Unknown,Export,22414237.0,,
2016,Distrito Federal,Pipeline,Export,2511394967.0,,
2016,Distrito Federal,Rail,Export,4546573903.0,,
2016,Distrito Federal,Truck,Export,13206400649.0,,
2016,Durango,Other/Unknown,Export,1509776.0,,
2016,Durango,Rail,Export,792123721.0,,
2016,Durango,Truck,Export,731844038.0,,
2016,Estado de Mexico,Other/Unknown,Export,82586424.0,,
2016,Estado de Mexico,Pipeline,Export,811188590.0,,
2016,Estado de Mexico,Rail,Export,2508570623.0,,
2016,Estado de Mexico,Truck,Export,13140959627.0,,
2016,Guanajuato,Other/Unknown,Export,4937840.0,,
