Year,MexState,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2009,San Luis Potosi,Chemical Products,Other/Unknown,Export,8494.0,,
2009,San Luis Potosi,Chemical Products,Rail,Export,40877342.0,,
2009,San Luis Potosi,Chemical Products,Truck,Export,58274039.0,,
2009,San Luis Potosi,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,3714.0,,
2009,San Luis Potosi,"Foodstuffs, Beverages & Tobacco",Rail,Export,8479978.0,,
2009,San Luis Potosi,"Foodstuffs, Beverages & Tobacco",Truck,Export,2312599.0,,
2009,San Luis Potosi,"Footwear, Headgear & Umbrellas",Truck,Export,1462604.0,,
2009,San Luis Potosi,Live Animals & Animal Products,Truck,Export,1354001.0,,
2009,San Luis Potosi,Machinery & Electrical Equipment,Other/Unknown,Export,126283.0,,
2009,San Luis Potosi,Machinery & Electrical Equipment,Rail,Export,26037.0,,
2009,San Luis Potosi,Machinery & Electrical Equipment,Truck,Export,363021352.0,,
2009,San Luis Potosi,Mineral Products,Rail,Export,889890.0,,
2009,San Luis Potosi,Mineral Products,Truck,Export,3454290.0,,
2009,San Luis Potosi,Miscellaneous Manufactured Articles,Truck,Export,6593028.0,,
2009,San Luis Potosi,"Optical, Medical & Precision Instruments",Other/Unknown,Export,86014.0,,
2009,San Luis Potosi,"Optical, Medical & Precision Instruments",Truck,Export,22995602.0,,
2009,San Luis Potosi,Plastics & Rubber,Other/Unknown,Export,392786.0,,
2009,San Luis Potosi,Plastics & Rubber,Rail,Export,36912994.0,,
2009,San Luis Potosi,Plastics & Rubber,Truck,Export,234516125.0,,
2009,San Luis Potosi,Precious Metals & Stones,Other/Unknown,Export,2472247.0,,
2009,San Luis Potosi,Precious Metals & Stones,Truck,Export,557265.0,,
2009,San Luis Potosi,"Pulp, Paper & Paperboard",Rail,Export,5597035.0,,
2009,San Luis Potosi,"Pulp, Paper & Paperboard",Truck,Export,26092494.0,,
2009,San Luis Potosi,"Raw Hides, Skins & Leather",Truck,Export,408183.0,,
2009,San Luis Potosi,Special Classification Provisions,Other/Unknown,Export,41957.0,,
2009,San Luis Potosi,Special Classification Provisions,Truck,Export,3800.0,,
2009,San Luis Potosi,"Stone, Ceramic & Glass Products",Rail,Export,71495.0,,
2009,San Luis Potosi,"Stone, Ceramic & Glass Products",Truck,Export,28883062.0,,
2009,San Luis Potosi,Textiles & Apparel,Truck,Export,67490031.0,,
2009,San Luis Potosi,Transportation Equipment,Other/Unknown,Export,89289.0,,
2009,San Luis Potosi,Transportation Equipment,Rail,Export,7765552.0,,
2009,San Luis Potosi,Transportation Equipment,Truck,Export,29612474.0,,
2009,San Luis Potosi,Vegetable Products,Rail,Export,42600965.0,,
2009,San Luis Potosi,Vegetable Products,Truck,Export,90670.0,,
2009,San Luis Potosi,Wood & Wood Products,Rail,Export,257894.0,,
2009,San Luis Potosi,Wood & Wood Products,Truck,Export,427975.0,,
2009,Sinaloa,Animal or Vegetable Fats & Oils,Rail,Export,43484.0,,
2009,Sinaloa,Animal or Vegetable Fats & Oils,Truck,Export,1409540.0,,
2009,Sinaloa,Base Metals & Articles,Truck,Export,8853090.0,,
2009,Sinaloa,Chemical Products,Rail,Export,5477126.0,,
2009,Sinaloa,Chemical Products,Truck,Export,12471859.0,,
2009,Sinaloa,"Foodstuffs, Beverages & Tobacco",Rail,Export,7239197.0,,
2009,Sinaloa,"Foodstuffs, Beverages & Tobacco",Truck,Export,21583389.0,,
2009,Sinaloa,"Footwear, Headgear & Umbrellas",Truck,Export,1540570.0,,
2009,Sinaloa,Live Animals & Animal Products,Truck,Export,294134161.0,,
2009,Sinaloa,Machinery & Electrical Equipment,Other/Unknown,Export,50442.0,,
2009,Sinaloa,Machinery & Electrical Equipment,Rail,Export,555000.0,,
2009,Sinaloa,Machinery & Electrical Equipment,Truck,Export,71653366.0,,
2009,Sinaloa,Mineral Products,Rail,Export,197270.0,,
2009,Sinaloa,Mineral Products,Truck,Export,975280.0,,
2009,Sinaloa,Miscellaneous Manufactured Articles,Truck,Export,16589113.0,,
2009,Sinaloa,"Optical, Medical & Precision Instruments",Truck,Export,3699454.0,,
2009,Sinaloa,Plastics & Rubber,Mail (U.S. Postal Service),Export,2909.0,,
2009,Sinaloa,Plastics & Rubber,Rail,Export,3158311.0,,
2009,Sinaloa,Plastics & Rubber,Truck,Export,32220070.0,,
2009,Sinaloa,Precious Metals & Stones,Other/Unknown,Export,2433982.0,,
2009,Sinaloa,Precious Metals & Stones,Truck,Export,1362220.0,,
2009,Sinaloa,"Pulp, Paper & Paperboard",Rail,Export,127819.0,,
2009,Sinaloa,"Pulp, Paper & Paperboard",Truck,Export,42822743.0,,
2009,Sinaloa,"Raw Hides, Skins & Leather",Truck,Export,2580914.0,,
2009,Sinaloa,Special Classification Provisions,Other/Unknown,Export,273180.0,,
2009,Sinaloa,Special Classification Provisions,Truck,Export,142992.0,,
2009,Sinaloa,"Stone, Ceramic & Glass Products",Truck,Export,1256487.0,,
2009,Sinaloa,Textiles & Apparel,Truck,Export,30303121.0,,
2009,Sinaloa,Transportation Equipment,Other/Unknown,Export,261980.0,,
2009,Sinaloa,Transportation Equipment,Rail,Export,15868371.0,,
2009,Sinaloa,Transportation Equipment,Truck,Export,9832736.0,,
2009,Sinaloa,Vegetable Products,Rail,Export,5590323.0,,
2009,Sinaloa,Vegetable Products,Truck,Export,58200383.0,,
2009,Sinaloa,Wood & Wood Products,Rail,Export,597103.0,,
2009,Sinaloa,Wood & Wood Products,Truck,Export,974206.0,,
2009,Sonora,Animal or Vegetable Fats & Oils,Truck,Export,3298667.0,,
2009,Sonora,Arms & Ammunition,Truck,Export,42449.0,,
2009,Sonora,Base Metals & Articles,Other/Unknown,Export,4300.0,,
2009,Sonora,Base Metals & Articles,Rail,Export,2563842.0,,
2009,Sonora,Base Metals & Articles,Truck,Export,468784430.0,,
2009,Sonora,Chemical Products,Other/Unknown,Export,102187.0,,
2009,Sonora,Chemical Products,Rail,Export,11724943.0,,
2009,Sonora,Chemical Products,Truck,Export,115612734.0,,
2009,Sonora,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,3294108.0,,
2009,Sonora,"Foodstuffs, Beverages & Tobacco",Rail,Export,2198519.0,,
2009,Sonora,"Foodstuffs, Beverages & Tobacco",Truck,Export,13866382.0,,
2009,Sonora,"Footwear, Headgear & Umbrellas",Truck,Export,3357435.0,,
2009,Sonora,Live Animals & Animal Products,Other/Unknown,Export,76750.0,,
2009,Sonora,Live Animals & Animal Products,Truck,Export,88608910.0,,
2009,Sonora,Machinery & Electrical Equipment,Other/Unknown,Export,229794.0,,
2009,Sonora,Machinery & Electrical Equipment,Rail,Export,7198634.0,,
2009,Sonora,Machinery & Electrical Equipment,Truck,Export,1834656844.0,,
2009,Sonora,Mineral Products,Rail,Export,68209119.0,,
2009,Sonora,Mineral Products,Truck,Export,124400917.0,,
2009,Sonora,Miscellaneous Manufactured Articles,Other/Unknown,Export,30038.0,,
2009,Sonora,Miscellaneous Manufactured Articles,Rail,Export,25200.0,,
2009,Sonora,Miscellaneous Manufactured Articles,Truck,Export,60259281.0,,
2009,Sonora,"Optical, Medical & Precision Instruments",Other/Unknown,Export,119291.0,,
2009,Sonora,"Optical, Medical & Precision Instruments",Truck,Export,162200603.0,,
2009,Sonora,Plastics & Rubber,Other/Unknown,Export,3670.0,,
2009,Sonora,Plastics & Rubber,Rail,Export,20363475.0,,
2009,Sonora,Plastics & Rubber,Truck,Export,486512235.0,,
2009,Sonora,Precious Metals & Stones,Truck,Export,2657996.0,,
2009,Sonora,"Pulp, Paper & Paperboard",Rail,Export,21789568.0,,
2009,Sonora,"Pulp, Paper & Paperboard",Truck,Export,180343027.0,,
2009,Sonora,"Raw Hides, Skins & Leather",Truck,Export,7789641.0,,
2009,Sonora,Special Classification Provisions,Truck,Export,2723274.0,,
2009,Sonora,"Stone, Ceramic & Glass Products",Truck,Export,12866339.0,,
2009,Sonora,Textiles & Apparel,Truck,Export,198547620.0,,
2009,Sonora,Transportation Equipment,Other/Unknown,Export,3029063.0,,
2009,Sonora,Transportation Equipment,Rail,Export,16831342.0,,
2009,Sonora,Transportation Equipment,Truck,Export,153328044.0,,
2009,Sonora,Vegetable Products,Rail,Export,20267592.0,,
2009,Sonora,Vegetable Products,Truck,Export,99281369.0,,
2009,Sonora,Wood & Wood Products,Rail,Export,205766.0,,
2009,Sonora,Wood & Wood Products,Truck,Export,23159342.0,,
2009,Sonora,Works of Art & Antiques,Truck,Export,22612.0,,
2009,Tabasco,Arms & Ammunition,Truck,Export,10865.0,,
2009,Tabasco,Base Metals & Articles,Rail,Export,4939.0,,
2009,Tabasco,Base Metals & Articles,Truck,Export,39670304.0,,
2009,Tabasco,Chemical Products,Other/Unknown,Export,268262.0,,
2009,Tabasco,Chemical Products,Truck,Export,44974154.0,,
2009,Tabasco,"Foodstuffs, Beverages & Tobacco",Rail,Export,75973.0,,
2009,Tabasco,"Foodstuffs, Beverages & Tobacco",Truck,Export,72285.0,,
2009,Tabasco,"Footwear, Headgear & Umbrellas",Truck,Export,20725.0,,
2009,Tabasco,Live Animals & Animal Products,Truck,Export,5259586.0,,
2009,Tabasco,Machinery & Electrical Equipment,Other/Unknown,Export,1459118.0,,
2009,Tabasco,Machinery & Electrical Equipment,Truck,Export,318056870.0,,
2009,Tabasco,Mineral Products,Truck,Export,5350140.0,,
2009,Tabasco,Miscellaneous Manufactured Articles,Other/Unknown,Export,76356.0,,
2009,Tabasco,Miscellaneous Manufactured Articles,Truck,Export,2236889.0,,
2009,Tabasco,"Optical, Medical & Precision Instruments",Truck,Export,39425783.0,,
2009,Tabasco,Plastics & Rubber,Truck,Export,19569613.0,,
2009,Tabasco,"Pulp, Paper & Paperboard",Rail,Export,657452.0,,
2009,Tabasco,"Pulp, Paper & Paperboard",Truck,Export,1875590.0,,
2009,Tabasco,"Raw Hides, Skins & Leather",Truck,Export,8852.0,,
2009,Tabasco,Special Classification Provisions,Truck,Export,3000.0,,
2009,Tabasco,"Stone, Ceramic & Glass Products",Rail,Export,586459.0,,
2009,Tabasco,"Stone, Ceramic & Glass Products",Truck,Export,13001004.0,,
2009,Tabasco,Textiles & Apparel,Truck,Export,752909.0,,
2009,Tabasco,Transportation Equipment,Other/Unknown,Export,12929143.0,,
2009,Tabasco,Transportation Equipment,Rail,Export,8037454.0,,
2009,Tabasco,Transportation Equipment,Truck,Export,23243393.0,,
2009,Tabasco,Vegetable Products,Truck,Export,2027267.0,,
2009,Tamaulipas,Animal or Vegetable Fats & Oils,Rail,Export,2850356.0,,
2009,Tamaulipas,Animal or Vegetable Fats & Oils,Truck,Export,4664299.0,,
2009,Tamaulipas,Arms & Ammunition,Truck,Export,20030.0,,
2009,Tamaulipas,Base Metals & Articles,Other/Unknown,Export,1394450.0,,
2009,Tamaulipas,Base Metals & Articles,Rail,Export,21028467.0,,
2009,Tamaulipas,Base Metals & Articles,Truck,Export,785630249.0,,
2009,Tamaulipas,Chemical Products,Other/Unknown,Export,6085178.0,,
2009,Tamaulipas,Chemical Products,Rail,Export,37339787.0,,
2009,Tamaulipas,Chemical Products,Truck,Export,235088717.0,,
2009,Tamaulipas,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,2826822.0,,
2009,Tamaulipas,"Foodstuffs, Beverages & Tobacco",Rail,Export,38746930.0,,
2009,Tamaulipas,"Foodstuffs, Beverages & Tobacco",Truck,Export,34930415.0,,
2009,Tamaulipas,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,32413.0,,
2009,Tamaulipas,"Footwear, Headgear & Umbrellas",Truck,Export,5892930.0,,
2009,Tamaulipas,Live Animals & Animal Products,Other/Unknown,Export,254252.0,,
2009,Tamaulipas,Live Animals & Animal Products,Truck,Export,199447080.0,,
2009,Tamaulipas,Machinery & Electrical Equipment,Other/Unknown,Export,8905448.0,,
2009,Tamaulipas,Machinery & Electrical Equipment,Truck,Export,5063233925.0,,
2009,Tamaulipas,Mineral Products,Rail,Export,5716632.0,,
2009,Tamaulipas,Mineral Products,Truck,Export,15316559.0,,
2009,Tamaulipas,Miscellaneous Manufactured Articles,Other/Unknown,Export,687952.0,,
2009,Tamaulipas,Miscellaneous Manufactured Articles,Truck,Export,842424059.0,,
2009,Tamaulipas,"Optical, Medical & Precision Instruments",Other/Unknown,Export,307259.0,,
2009,Tamaulipas,"Optical, Medical & Precision Instruments",Truck,Export,533398994.0,,
2009,Tamaulipas,Plastics & Rubber,Other/Unknown,Export,243700.0,,
2009,Tamaulipas,Plastics & Rubber,Rail,Export,36708875.0,,
2009,Tamaulipas,Plastics & Rubber,Truck,Export,545401309.0,,
2009,Tamaulipas,Precious Metals & Stones,Other/Unknown,Export,7972.0,,
2009,Tamaulipas,Precious Metals & Stones,Truck,Export,31758882.0,,
2009,Tamaulipas,"Pulp, Paper & Paperboard",Other/Unknown,Export,48365.0,,
2009,Tamaulipas,"Pulp, Paper & Paperboard",Rail,Export,1427077.0,,
2009,Tamaulipas,"Pulp, Paper & Paperboard",Truck,Export,238730308.0,,
2009,Tamaulipas,"Raw Hides, Skins & Leather",Truck,Export,27924906.0,,
2009,Tamaulipas,Special Classification Provisions,Other/Unknown,Export,69174.0,,
2009,Tamaulipas,Special Classification Provisions,Truck,Export,8523986.0,,
2009,Tamaulipas,"Stone, Ceramic & Glass Products",Truck,Export,51743372.0,,
2009,Tamaulipas,Textiles & Apparel,Other/Unknown,Export,229859.0,,
2009,Tamaulipas,Textiles & Apparel,Truck,Export,173105816.0,,
2009,Tamaulipas,Transportation Equipment,Other/Unknown,Export,27624867.0,,
2009,Tamaulipas,Transportation Equipment,Rail,Export,20409545.0,,
2009,Tamaulipas,Transportation Equipment,Truck,Export,416191379.0,,
2009,Tamaulipas,Vegetable Products,Rail,Export,50875045.0,,
2009,Tamaulipas,Vegetable Products,Truck,Export,94639708.0,,
2009,Tamaulipas,Wood & Wood Products,Other/Unknown,Export,297681.0,,
2009,Tamaulipas,Wood & Wood Products,Truck,Export,37815034.0,,
2009,Tamaulipas,Works of Art & Antiques,Truck,Export,651485.0,,
2009,Tlaxcala,Animal or Vegetable Fats & Oils,Truck,Export,306046.0,,
2009,Tlaxcala,Base Metals & Articles,Rail,Export,351476.0,,
2009,Tlaxcala,Base Metals & Articles,Truck,Export,18852062.0,,
2009,Tlaxcala,Chemical Products,Rail,Export,7533894.0,,
2009,Tlaxcala,Chemical Products,Truck,Export,9056420.0,,
2009,Tlaxcala,"Foodstuffs, Beverages & Tobacco",Truck,Export,30225.0,,
2009,Tlaxcala,Live Animals & Animal Products,Truck,Export,3234805.0,,
2009,Tlaxcala,Machinery & Electrical Equipment,Other/Unknown,Export,33455.0,,
2009,Tlaxcala,Machinery & Electrical Equipment,Rail,Export,182192.0,,
2009,Tlaxcala,Machinery & Electrical Equipment,Truck,Export,40091141.0,,
2009,Tlaxcala,Mineral Products,Rail,Export,2324460.0,,
2009,Tlaxcala,Mineral Products,Truck,Export,92659.0,,
2009,Tlaxcala,Miscellaneous Manufactured Articles,Truck,Export,3633970.0,,
2009,Tlaxcala,"Optical, Medical & Precision Instruments",Truck,Export,266250.0,,
2009,Tlaxcala,Plastics & Rubber,Rail,Export,3964014.0,,
2009,Tlaxcala,Plastics & Rubber,Truck,Export,46562364.0,,
2009,Tlaxcala,Precious Metals & Stones,Truck,Export,68957.0,,
2009,Tlaxcala,"Pulp, Paper & Paperboard",Rail,Export,667510.0,,
2009,Tlaxcala,"Pulp, Paper & Paperboard",Truck,Export,1584402.0,,
2009,Tlaxcala,"Raw Hides, Skins & Leather",Truck,Export,122314.0,,
2009,Tlaxcala,Special Classification Provisions,Other/Unknown,Export,92448.0,,
2009,Tlaxcala,"Stone, Ceramic & Glass Products",Rail,Export,7606.0,,
2009,Tlaxcala,"Stone, Ceramic & Glass Products",Truck,Export,693429.0,,
2009,Tlaxcala,Textiles & Apparel,Truck,Export,13786296.0,,
2009,Tlaxcala,Transportation Equipment,Other/Unknown,Export,86637.0,,
2009,Tlaxcala,Transportation Equipment,Rail,Export,1261435.0,,
2009,Tlaxcala,Transportation Equipment,Truck,Export,88845.0,,
2009,Tlaxcala,Vegetable Products,Rail,Export,14033209.0,,
2009,Tlaxcala,Vegetable Products,Truck,Export,17714.0,,
2009,Veracruz,Animal or Vegetable Fats & Oils,Truck,Export,21450.0,,
2009,Veracruz,Arms & Ammunition,Truck,Export,3092784.0,,
2009,Veracruz,Base Metals & Articles,Other/Unknown,Export,14218.0,,
2009,Veracruz,Base Metals & Articles,Rail,Export,1967431.0,,
2009,Veracruz,Base Metals & Articles,Truck,Export,49208669.0,,
2009,Veracruz,Chemical Products,Other/Unknown,Export,735989.0,,
2009,Veracruz,Chemical Products,Rail,Export,21677537.0,,
2009,Veracruz,Chemical Products,Truck,Export,28730394.0,,
2009,Veracruz,"Foodstuffs, Beverages & Tobacco",Rail,Export,2979815.0,,
2009,Veracruz,"Foodstuffs, Beverages & Tobacco",Truck,Export,1920570.0,,
2009,Veracruz,"Footwear, Headgear & Umbrellas",Truck,Export,3461.0,,
2009,Veracruz,Live Animals & Animal Products,Truck,Export,6325938.0,,
2009,Veracruz,Machinery & Electrical Equipment,Other/Unknown,Export,9914484.0,,
2009,Veracruz,Machinery & Electrical Equipment,Truck,Export,129008928.0,,
2009,Veracruz,Mineral Products,Rail,Export,938733.0,,
2009,Veracruz,Mineral Products,Truck,Export,881508.0,,
2009,Veracruz,Miscellaneous Manufactured Articles,Other/Unknown,Export,4774.0,,
2009,Veracruz,Miscellaneous Manufactured Articles,Truck,Export,1769136.0,,
2009,Veracruz,"Optical, Medical & Precision Instruments",Other/Unknown,Export,26712.0,,
2009,Veracruz,"Optical, Medical & Precision Instruments",Truck,Export,10682685.0,,
2009,Veracruz,Plastics & Rubber,Other/Unknown,Export,45416.0,,
2009,Veracruz,Plastics & Rubber,Rail,Export,1489614.0,,
2009,Veracruz,Plastics & Rubber,Truck,Export,23833750.0,,
2009,Veracruz,Precious Metals & Stones,Truck,Export,7314.0,,
2009,Veracruz,"Pulp, Paper & Paperboard",Rail,Export,13355021.0,,
2009,Veracruz,"Pulp, Paper & Paperboard",Truck,Export,20599621.0,,
2009,Veracruz,"Raw Hides, Skins & Leather",Truck,Export,3665818.0,,
2009,Veracruz,Special Classification Provisions,Other/Unknown,Export,244642.0,,
2009,Veracruz,Special Classification Provisions,Truck,Export,2586629.0,,
2009,Veracruz,"Stone, Ceramic & Glass Products",Truck,Export,1291942.0,,
2009,Veracruz,Textiles & Apparel,Other/Unknown,Export,6351.0,,
2009,Veracruz,Textiles & Apparel,Rail,Export,14384.0,,
2009,Veracruz,Textiles & Apparel,Truck,Export,11161442.0,,
2009,Veracruz,Transportation Equipment,Other/Unknown,Export,877481.0,,
2009,Veracruz,Transportation Equipment,Rail,Export,23243307.0,,
2009,Veracruz,Transportation Equipment,Truck,Export,18449779.0,,
2009,Veracruz,Vegetable Products,Other/Unknown,Export,56655.0,,
2009,Veracruz,Vegetable Products,Rail,Export,22864562.0,,
2009,Veracruz,Vegetable Products,Truck,Export,2687295.0,,
2009,Veracruz,Wood & Wood Products,Rail,Export,1842143.0,,
2009,Veracruz,Wood & Wood Products,Truck,Export,686533.0,,
2009,Yucatan,Animal or Vegetable Fats & Oils,Rail,Export,7498343.0,,
2009,Yucatan,Animal or Vegetable Fats & Oils,Truck,Export,9120.0,,
2009,Yucatan,Base Metals & Articles,Truck,Export,640139.0,,
2009,Yucatan,Chemical Products,Other/Unknown,Export,4503.0,,
2009,Yucatan,Chemical Products,Truck,Export,558480.0,,
2009,Yucatan,"Footwear, Headgear & Umbrellas",Truck,Export,9803.0,,
2009,Yucatan,Live Animals & Animal Products,Truck,Export,7599457.0,,
2009,Yucatan,Machinery & Electrical Equipment,Other/Unknown,Export,3451.0,,
2009,Yucatan,Machinery & Electrical Equipment,Rail,Export,5760.0,,
2009,Yucatan,Machinery & Electrical Equipment,Truck,Export,7029522.0,,
2009,Yucatan,Mineral Products,Truck,Export,56014.0,,
2009,Yucatan,Miscellaneous Manufactured Articles,Truck,Export,86077.0,,
2009,Yucatan,"Optical, Medical & Precision Instruments",Truck,Export,1337296.0,,
2009,Yucatan,Plastics & Rubber,Truck,Export,2101284.0,,
2009,Yucatan,Precious Metals & Stones,Other/Unknown,Export,7942973.0,,
2009,Yucatan,Precious Metals & Stones,Truck,Export,44336.0,,
2009,Yucatan,"Pulp, Paper & Paperboard",Truck,Export,1460889.0,,
2009,Yucatan,"Raw Hides, Skins & Leather",Truck,Export,8397.0,,
2009,Yucatan,Special Classification Provisions,Other/Unknown,Export,711048.0,,
2009,Yucatan,Special Classification Provisions,Truck,Export,10000.0,,
2009,Yucatan,"Stone, Ceramic & Glass Products",Truck,Export,51084.0,,
2009,Yucatan,Textiles & Apparel,Truck,Export,24605608.0,,
2009,Yucatan,Transportation Equipment,Rail,Export,6003903.0,,
2009,Yucatan,Transportation Equipment,Truck,Export,251138.0,,
2009,Yucatan,Vegetable Products,Rail,Export,122723891.0,,
2009,Yucatan,Wood & Wood Products,Rail,Export,428455.0,,
2009,Yucatan,Wood & Wood Products,Truck,Export,6376.0,,
2009,Zacatecas,Base Metals & Articles,Other/Unknown,Export,8814.0,,
2009,Zacatecas,Base Metals & Articles,Rail,Export,9875001.0,,
2009,Zacatecas,Base Metals & Articles,Truck,Export,16232723.0,,
2009,Zacatecas,Chemical Products,Rail,Export,1787149.0,,
2009,Zacatecas,Chemical Products,Truck,Export,1372867.0,,
2009,Zacatecas,"Foodstuffs, Beverages & Tobacco",Rail,Export,55836.0,,
2009,Zacatecas,"Foodstuffs, Beverages & Tobacco",Truck,Export,1544555.0,,
2009,Zacatecas,"Footwear, Headgear & Umbrellas",Truck,Export,14454.0,,
2009,Zacatecas,Live Animals & Animal Products,Truck,Export,14701699.0,,
2009,Zacatecas,Machinery & Electrical Equipment,Other/Unknown,Export,1236139.0,,
2009,Zacatecas,Machinery & Electrical Equipment,Rail,Export,7500.0,,
2009,Zacatecas,Machinery & Electrical Equipment,Truck,Export,118506530.0,,
2009,Zacatecas,Mineral Products,Truck,Export,316177.0,,
2009,Zacatecas,Miscellaneous Manufactured Articles,Truck,Export,494582.0,,
2009,Zacatecas,"Optical, Medical & Precision Instruments",Truck,Export,48796732.0,,
2009,Zacatecas,Plastics & Rubber,Rail,Export,7586606.0,,
2009,Zacatecas,Plastics & Rubber,Truck,Export,14128646.0,,
2009,Zacatecas,"Pulp, Paper & Paperboard",Rail,Export,247680.0,,
2009,Zacatecas,"Pulp, Paper & Paperboard",Truck,Export,236864.0,,
2009,Zacatecas,Special Classification Provisions,Other/Unknown,Export,19275.0,,
2009,Zacatecas,"Stone, Ceramic & Glass Products",Truck,Export,15645.0,,
2009,Zacatecas,Textiles & Apparel,Truck,Export,40973.0,,
2009,Zacatecas,Transportation Equipment,Other/Unknown,Export,102726.0,,
2009,Zacatecas,Transportation Equipment,Rail,Export,5659679.0,,
2009,Zacatecas,Transportation Equipment,Truck,Export,24469813.0,,
2009,Zacatecas,Vegetable Products,Rail,Export,77680202.0,,
2009,Zacatecas,Vegetable Products,Truck,Export,11810.0,,
2009,Zacatecas,Wood & Wood Products,Truck,Export,8136.0,,
2010,Aguascalientes,Base Metals & Articles,Other/Unknown,Export,43005.0,,
2010,Aguascalientes,Base Metals & Articles,Rail,Export,675132.0,,
2010,Aguascalientes,Base Metals & Articles,Truck,Export,58539245.0,,
2010,Aguascalientes,Chemical Products,Truck,Export,42215996.0,,
2010,Aguascalientes,"Foodstuffs, Beverages & Tobacco",Rail,Export,11336197.0,,
2010,Aguascalientes,"Foodstuffs, Beverages & Tobacco",Truck,Export,7793793.0,,
2010,Aguascalientes,"Footwear, Headgear & Umbrellas",Truck,Export,164172.0,,
2010,Aguascalientes,Live Animals & Animal Products,Truck,Export,41156029.0,,
2010,Aguascalientes,Machinery & Electrical Equipment,Other/Unknown,Export,104315.0,,
2010,Aguascalientes,Machinery & Electrical Equipment,Rail,Export,644309.0,,
2010,Aguascalientes,Machinery & Electrical Equipment,Truck,Export,282098345.0,,
2010,Aguascalientes,Mineral Products,Rail,Export,1340296.0,,
2010,Aguascalientes,Mineral Products,Truck,Export,10120026.0,,
2010,Aguascalientes,Miscellaneous Manufactured Articles,Truck,Export,27923297.0,,
2010,Aguascalientes,"Optical, Medical & Precision Instruments",Other/Unknown,Export,5280.0,,
2010,Aguascalientes,"Optical, Medical & Precision Instruments",Truck,Export,23999861.0,,
2010,Aguascalientes,Plastics & Rubber,Rail,Export,31187318.0,,
2010,Aguascalientes,Plastics & Rubber,Truck,Export,84226675.0,,
2010,Aguascalientes,Precious Metals & Stones,Truck,Export,66154.0,,
2010,Aguascalientes,"Pulp, Paper & Paperboard",Rail,Export,23105.0,,
2010,Aguascalientes,"Pulp, Paper & Paperboard",Truck,Export,23290528.0,,
2010,Aguascalientes,"Raw Hides, Skins & Leather",Truck,Export,457045.0,,
2010,Aguascalientes,Special Classification Provisions,Other/Unknown,Export,245974.0,,
2010,Aguascalientes,Special Classification Provisions,Truck,Export,17684.0,,
2010,Aguascalientes,"Stone, Ceramic & Glass Products",Truck,Export,27275263.0,,
2010,Aguascalientes,Textiles & Apparel,Rail,Export,4000.0,,
2010,Aguascalientes,Textiles & Apparel,Truck,Export,92101106.0,,
2010,Aguascalientes,Transportation Equipment,Other/Unknown,Export,21996.0,,
2010,Aguascalientes,Transportation Equipment,Rail,Export,5077955.0,,
2010,Aguascalientes,Transportation Equipment,Truck,Export,72142605.0,,
2010,Aguascalientes,Vegetable Products,Rail,Export,43487045.0,,
2010,Aguascalientes,Vegetable Products,Truck,Export,7684113.0,,
2010,Aguascalientes,Wood & Wood Products,Rail,Export,1194828.0,,
2010,Aguascalientes,Wood & Wood Products,Truck,Export,1787957.0,,
2010,Baja California,Animal or Vegetable Fats & Oils,Rail,Export,7833503.0,,
2010,Baja California,Animal or Vegetable Fats & Oils,Truck,Export,21204604.0,,
2010,Baja California,Arms & Ammunition,Truck,Export,755164.0,,
2010,Baja California,Base Metals & Articles,Other/Unknown,Export,18929.0,,
2010,Baja California,Base Metals & Articles,Rail,Export,4524530.0,,
2010,Baja California,Base Metals & Articles,Truck,Export,1416012596.0,,
2010,Baja California,Chemical Products,Mail (U.S. Postal Service),Export,21912.0,,
2010,Baja California,Chemical Products,Other/Unknown,Export,662381.0,,
2010,Baja California,Chemical Products,Rail,Export,29176138.0,,
2010,Baja California,Chemical Products,Truck,Export,538118963.0,,
2010,Baja California,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,16683174.0,,
2010,Baja California,"Foodstuffs, Beverages & Tobacco",Rail,Export,6570997.0,,
2010,Baja California,"Foodstuffs, Beverages & Tobacco",Truck,Export,177082687.0,,
2010,Baja California,"Footwear, Headgear & Umbrellas",Truck,Export,15685886.0,,
2010,Baja California,Live Animals & Animal Products,Rail,Export,216291.0,,
2010,Baja California,Live Animals & Animal Products,Truck,Export,193503184.0,,
2010,Baja California,Machinery & Electrical Equipment,Other/Unknown,Export,1136432.0,,
2010,Baja California,Machinery & Electrical Equipment,Rail,Export,20040.0,,
2010,Baja California,Machinery & Electrical Equipment,Truck,Export,5000038849.0,,
2010,Baja California,Mineral Products,Other/Unknown,Export,25978.0,,
2010,Baja California,Mineral Products,Pipeline,Export,58472575.0,,
2010,Baja California,Mineral Products,Rail,Export,151892432.0,,
2010,Baja California,Mineral Products,Truck,Export,49945615.0,,
2010,Baja California,Miscellaneous Manufactured Articles,Other/Unknown,Export,9004.0,,
2010,Baja California,Miscellaneous Manufactured Articles,Rail,Export,7733.0,,
2010,Baja California,Miscellaneous Manufactured Articles,Truck,Export,213213749.0,,
