Year,Month,Country,Mode,TradeType,TradeValue,Weight,WeightLb
2021,12,Canada,Other/Unknown,Import,1077660026.0,1106.76,2439.99
2021,12,Canada,Pipeline,Export,1053796699.0,0.0,0.0
2021,12,Canada,Pipeline,Import,8731537318.0,18313132.37,40373497.89
2021,12,Canada,Rail,Export,3031354323.0,0.0,0.0
2021,12,Canada,Rail,Import,5877295931.0,7018526.88,15473184.73
2021,12,Canada,Truck,Export,16627633197.0,0.0,0.0
2021,12,Canada,Truck,Import,14212707796.0,4982822.84,10985230.89
2021,12,Canada,Vessel,Export,1209294432.0,3462021.38,7632441.57
2021,12,Canada,Vessel,Import,1858568973.0,5047135.02,11127014.81
2021,12,Mexico,Air,Export,1080741235.0,5271.27,11621.15
2021,12,Mexico,Air,Import,706297697.0,7204.18,15882.48
2021,12,Mexico,Foreign Trade Zones (FTZs),Import,355305688.0,28360.48,62524.08
2021,12,Mexico,Mail (U.S. Postal Service),Export,98249.0,0.0,0.0
2021,12,Mexico,Other/Unknown,Export,948177031.0,0.0,0.0
2021,12,Mexico,Other/Unknown,Import,296264942.0,21865.06,48204.15
2021,12,Mexico,Pipeline,Export,841275954.0,0.0,0.0
2021,12,Mexico,Pipeline,Import,9411657.0,26748.1,58969.4
2021,12,Mexico,Rail,Export,2610568400.0,0.0,0.0
2021,12,Mexico,Rail,Import,4818707337.0,1482326.51,3267966.67
2021,12,Mexico,Truck,Export,15128892593.0,0.0,0.0
2021,12,Mexico,Truck,Import,23828864208.0,6385513.36,14077630.46
2021,12,Mexico,Vessel,Export,3131330093.0,5469341.47,12057819.59
2021,12,Mexico,Vessel,Import,3226284576.0,5023548.85,11075016.27
2022,1,Canada,Air,Export,1814783747.0,13869.37,30576.69
2022,1,Canada,Air,Import,910229804.0,2950.23,6504.14
2022,1,Canada,Foreign Trade Zones (FTZs),Import,15434854.0,2856.53,6297.56
2022,1,Canada,Mail (U.S. Postal Service),Export,1966685.0,0.0,0.0
2022,1,Canada,Other/Unknown,Export,2571384693.0,0.0,0.0
2022,1,Canada,Other/Unknown,Import,550375761.0,2678.56,5905.21
2022,1,Canada,Pipeline,Export,1038604471.0,0.0,0.0
2022,1,Canada,Pipeline,Import,9535076172.0,17758284.99,39150270.25
2022,1,Canada,Rail,Export,2793411172.0,0.0,0.0
2022,1,Canada,Rail,Import,5588559371.0,6523270.11,14381331.75
2022,1,Canada,Truck,Export,15343359534.0,0.0,0.0
2022,1,Canada,Truck,Import,13912689860.0,4993142.78,11007982.44
2022,1,Canada,Vessel,Export,999175249.0,2121412.44,4676908.29
2022,1,Canada,Vessel,Import,1696256686.0,4217106.74,9297117.86
2022,1,Mexico,Air,Export,871686606.0,4764.85,10504.68
2022,1,Mexico,Air,Import,631162748.0,6595.17,14539.84
2022,1,Mexico,Foreign Trade Zones (FTZs),Import,405759986.0,32308.28,71227.48
2022,1,Mexico,Mail (U.S. Postal Service),Export,82274.0,0.0,0.0
2022,1,Mexico,Other/Unknown,Export,777498857.0,0.0,0.0
2022,1,Mexico,Other/Unknown,Import,346922381.0,14801.21,32631.04
2022,1,Mexico,Pipeline,Export,837590754.0,0.0,0.0
2022,1,Mexico,Pipeline,Import,9730715.0,27968.61,61660.16
2022,1,Mexico,Rail,Export,2508989202.0,0.0,0.0
2022,1,Mexico,Rail,Import,4619260640.0,1531381.14,3376113.49
2022,1,Mexico,Truck,Export,15941264452.0,0.0,0.0
2022,1,Mexico,Truck,Import,23759910981.0,5022289.42,11072239.7
2022,1,Mexico,Vessel,Export,2741013915.0,5080754.51,11201133.01
2022,1,Mexico,Vessel,Import,3484503268.0,4989897.2,11000827.17
2022,2,Canada,Air,Export,1787163948.0,14604.91,32198.28
2022,2,Canada,Air,Import,912199937.0,3265.28,7198.7
2022,2,Canada,Foreign Trade Zones (FTZs),Import,20578595.0,4564.45,10062.88
2022,2,Canada,Mail (U.S. Postal Service),Export,2180650.0,0.0,0.0
2022,2,Canada,Other/Unknown,Export,2536649445.0,0.0,0.0
2022,2,Canada,Other/Unknown,Import,790627435.0,2568.61,5662.81
2022,2,Canada,Pipeline,Export,841403007.0,0.0,0.0
2022,2,Canada,Pipeline,Import,8180639989.0,15392112.1,33933758.18
2022,2,Canada,Rail,Export,2868138776.0,0.0,0.0
2022,2,Canada,Rail,Import,5701021391.0,6355994.09,14012551.69
2022,2,Canada,Truck,Export,16244426159.0,0.0,0.0
2022,2,Canada,Truck,Import,13438735850.0,4650269.06,10252076.18
2022,2,Canada,Vessel,Export,1003649463.0,1832422.13,4039794.48
2022,2,Canada,Vessel,Import,1879677923.0,4239038.66,9345469.41
2022,2,Mexico,Air,Export,953405891.0,4816.7,10618.99
2022,2,Mexico,Air,Import,566504676.0,6803.82,14999.84
2022,2,Mexico,Foreign Trade Zones (FTZs),Import,471347899.0,38549.37,84986.71
2022,2,Mexico,Mail (U.S. Postal Service),Export,72160.0,0.0,0.0
2022,2,Mexico,Other/Unknown,Export,784525841.0,0.0,0.0
2022,2,Mexico,Other/Unknown,Import,261761978.0,15519.25,34214.05
2022,2,Mexico,Pipeline,Export,876979373.0,0.0,0.0
2022,2,Mexico,Pipeline,Import,7597306.0,21533.91,47474.09
2022,2,Mexico,Rail,Export,2563093611.0,0.0,0.0
2022,2,Mexico,Rail,Import,4143587939.0,1463152.29,3225694.8
2022,2,Mexico,Truck,Export,15785290031.0,0.0,0.0
2022,2,Mexico,Truck,Import,23710026854.0,5122352.9,11292841.65
2022,2,Mexico,Vessel,Export,2751832235.0,4658331.4,10269850.57
2022,2,Mexico,Vessel,Import,3375493823.0,4372585.64,9639889.75
2022,3,Canada,Air,Export,2292987602.0,18074.13,39846.59
2022,3,Canada,Air,Import,1312784179.0,4261.52,9395.03
2022,3,Canada,Foreign Trade Zones (FTZs),Import,43964022.0,26065.59,57464.72
2022,3,Canada,Mail (U.S. Postal Service),Export,2470995.0,0.0,0.0
2022,3,Canada,Mail (U.S. Postal Service),Import,9914.0,0.0,0.0
2022,3,Canada,Other/Unknown,Export,3254004561.0,0.0,0.0
2022,3,Canada,Other/Unknown,Import,893986011.0,1575.17,3472.65
2022,3,Canada,Pipeline,Export,990441783.0,0.0,0.0
2022,3,Canada,Pipeline,Import,10393095348.0,17934075.67,39537821.9
2022,3,Canada,Rail,Export,3762195912.0,0.0,0.0
2022,3,Canada,Rail,Import,7945461427.0,7900785.96,17418230.74
2022,3,Canada,Truck,Export,20893346071.0,0.0,0.0
2022,3,Canada,Truck,Import,17528887746.0,5915930.22,13042378.08
2022,3,Canada,Vessel,Export,1221935486.0,1854721.01,4088955.03
2022,3,Canada,Vessel,Import,2332899162.0,4083317.75,9002163.98
2022,3,Mexico,Air,Export,1056556607.0,5666.78,12493.1
2022,3,Mexico,Air,Import,938067002.0,8832.58,19472.48
2022,3,Mexico,Foreign Trade Zones (FTZs),Import,488167045.0,40519.79,89330.74
2022,3,Mexico,Mail (U.S. Postal Service),Export,171427.0,0.0,0.0
2022,3,Mexico,Other/Unknown,Export,1294318444.0,0.0,0.0
2022,3,Mexico,Other/Unknown,Import,329807835.0,18568.95,40937.48
2022,3,Mexico,Pipeline,Export,913414950.0,0.0,0.0
2022,3,Mexico,Pipeline,Import,6423651.0,29356.78,64720.54
2022,3,Mexico,Rail,Export,2938272581.0,0.0,0.0
2022,3,Mexico,Rail,Import,5530405246.0,1762949.97,3886634.76
2022,3,Mexico,Truck,Export,18294234416.0,0.0,0.0
2022,3,Mexico,Truck,Import,28815307720.0,7517697.09,16573665.36
2022,3,Mexico,Vessel,Export,4034635053.0,5593512.35,12331569.2
2022,3,Mexico,Vessel,Import,4341957567.0,5720130.64,12610714.41
2022,4,Canada,Air,Export,1952031526.0,15426.0,34008.47
2022,4,Canada,Air,Import,1219596483.0,3730.71,8224.8
2022,4,Canada,Foreign Trade Zones (FTZs),Import,33935846.0,6837.69,15074.51
2022,4,Canada,Mail (U.S. Postal Service),Export,2364912.0,0.0,0.0
2022,4,Canada,Other/Unknown,Export,3128843798.0,0.0,0.0
2022,4,Canada,Other/Unknown,Import,490226276.0,902.75,1990.22
2022,4,Canada,Pipeline,Export,1242580419.0,0.0,0.0
2022,4,Canada,Pipeline,Import,10179147440.0,15360735.88,33864585.54
2022,4,Canada,Rail,Export,3852894248.0,0.0,0.0
2022,4,Canada,Rail,Import,7508899185.0,7559238.48,16665248.34
2022,4,Canada,Truck,Export,19274158775.0,0.0,0.0
2022,4,Canada,Truck,Import,16360744901.0,5359891.28,11816523.51
2022,4,Canada,Vessel,Export,1536577443.0,2655056.61,5853390.9
2022,4,Canada,Vessel,Import,2282558017.0,4404063.57,9709286.63
2022,4,Mexico,Air,Export,982445922.0,4578.91,10094.76
2022,4,Mexico,Air,Import,812086358.0,7525.91,16591.77
2022,4,Mexico,Foreign Trade Zones (FTZs),Import,569509208.0,49715.48,109603.74
2022,4,Mexico,Mail (U.S. Postal Service),Export,47367.0,0.0,0.0
2022,4,Mexico,Other/Unknown,Export,1085344286.0,0.0,0.0
2022,4,Mexico,Other/Unknown,Import,276667977.0,11957.72,26362.23
2022,4,Mexico,Pipeline,Export,1165579293.0,0.0,0.0
2022,4,Mexico,Pipeline,Import,11400191.0,20519.31,45237.28
2022,4,Mexico,Rail,Export,2846672981.0,0.0,0.0
2022,4,Mexico,Rail,Import,5089280240.0,1651925.23,3641867.4
2022,4,Mexico,Truck,Export,16517550992.0,0.0,0.0
2022,4,Mexico,Truck,Import,27463808907.0,6679383.78,14725503.07
2022,4,Mexico,Vessel,Export,4718772479.0,6250300.57,13779537.64
2022,4,Mexico,Vessel,Import,4651560472.0,5728711.76,12629632.52
2022,5,Canada,Air,Export,1852243763.0,14986.42,33039.36
2022,5,Canada,Air,Import,1113530484.0,3684.06,8121.95
2022,5,Canada,Foreign Trade Zones (FTZs),Import,25837992.0,6459.57,14240.9
2022,5,Canada,Mail (U.S. Postal Service),Export,2332150.0,0.0,0.0
2022,5,Canada,Other/Unknown,Export,2812474960.0,0.0,0.0
2022,5,Canada,Other/Unknown,Import,874418166.0,1040.87,2294.72
2022,5,Canada,Pipeline,Export,1062213467.0,0.0,0.0
2022,5,Canada,Pipeline,Import,11046950139.0,16115434.67,35528409.58
2022,5,Canada,Rail,Export,4077546544.0,0.0,0.0
2022,5,Canada,Rail,Import,7306611148.0,7472704.64,16474474.1
2022,5,Canada,Truck,Export,19290178758.0,0.0,0.0
2022,5,Canada,Truck,Import,17372056027.0,5893320.57,12992532.4
2022,5,Canada,Vessel,Export,1491743519.0,3246306.44,7156872.1
2022,5,Canada,Vessel,Import,2691354190.0,5355515.01,11806875.5
2022,5,Mexico,Air,Export,1001277231.0,4948.18,10908.86
2022,5,Mexico,Air,Import,708000138.0,7871.31,17353.25
2022,5,Mexico,Foreign Trade Zones (FTZs),Import,533887799.0,69950.8,154214.93
2022,5,Mexico,Mail (U.S. Postal Service),Export,155606.0,0.0,0.0
2022,5,Mexico,Other/Unknown,Export,1049567522.0,0.0,0.0
2022,5,Mexico,Other/Unknown,Import,273681341.0,13606.56,29997.29
2022,5,Mexico,Pipeline,Export,1598474407.0,0.0,0.0
2022,5,Mexico,Pipeline,Import,8697986.0,16474.74,36320.54
2022,5,Mexico,Rail,Export,3064978765.0,0.0,0.0
2022,5,Mexico,Rail,Import,4802046188.0,1609974.23,3549381.39
2022,5,Mexico,Truck,Export,17323266151.0,0.0,0.0
2022,5,Mexico,Truck,Import,28078542977.0,6291666.77,13870734.39
2022,5,Mexico,Vessel,Export,4874633122.0,6107075.99,13463781.87
2022,5,Mexico,Vessel,Import,5101967315.0,5980451.6,13184623.21
2022,6,Canada,Air,Export,1994244139.0,15689.79,34590.02
2022,6,Canada,Air,Import,1228331284.0,3816.26,8413.4
2022,6,Canada,Foreign Trade Zones (FTZs),Import,20443721.0,4097.67,9033.81
2022,6,Canada,Mail (U.S. Postal Service),Export,2299504.0,0.0,0.0
2022,6,Canada,Mail (U.S. Postal Service),Import,8430.0,0.0,0.0
2022,6,Canada,Other/Unknown,Export,3057489372.0,0.0,0.0
2022,6,Canada,Other/Unknown,Import,940701852.0,6252.62,13784.65
2022,6,Canada,Pipeline,Export,1538978569.0,0.0,0.0
2022,6,Canada,Pipeline,Import,11692258483.0,16633301.59,36670109.35
2022,6,Canada,Rail,Export,3911607246.0,0.0,0.0
2022,6,Canada,Rail,Import,7226608408.0,7439786.36,16401901.8
2022,6,Canada,Truck,Export,20163734886.0,0.0,0.0
2022,6,Canada,Truck,Import,17084313225.0,5647971.69,12451631.35
2022,6,Canada,Vessel,Export,2073158168.0,3421710.29,7543570.94
2022,6,Canada,Vessel,Import,2413158641.0,5281159.92,11642950.78
2022,6,Mexico,Air,Export,932542223.0,4975.56,10969.22
2022,6,Mexico,Air,Import,741903518.0,7178.5,15825.86
2022,6,Mexico,Foreign Trade Zones (FTZs),Import,534322207.0,68207.25,150371.07
2022,6,Mexico,Mail (U.S. Postal Service),Export,101032.0,0.0,0.0
2022,6,Mexico,Other/Unknown,Export,1052946769.0,0.0,0.0
2022,6,Mexico,Other/Unknown,Import,286640758.0,13091.04,28860.77
2022,6,Mexico,Pipeline,Export,1647256552.0,0.0,0.0
2022,6,Mexico,Pipeline,Import,13777806.0,29079.75,64109.8
2022,6,Mexico,Rail,Export,3118344908.0,0.0,0.0
2022,6,Mexico,Rail,Import,4618975851.0,1596705.4,3520128.66
2022,6,Mexico,Truck,Export,17580134152.0,0.0,0.0
2022,6,Mexico,Truck,Import,28552230030.0,6516605.02,14366637.76
2022,6,Mexico,Vessel,Export,4127253713.0,5148964.0,11351509.01
2022,6,Mexico,Vessel,Import,4684283259.0,4711462.06,10386983.49
2022,7,Canada,Air,Export,1698796824.0,17651.41,38914.65
2022,7,Canada,Air,Import,1238411709.0,3533.89,7790.88
2022,7,Canada,Foreign Trade Zones (FTZs),Import,26245790.0,14546.18,32068.8
2022,7,Canada,Mail (U.S. Postal Service),Export,2131169.0,0.0,0.0
2022,7,Canada,Other/Unknown,Export,2703602680.0,0.0,0.0
2022,7,Canada,Other/Unknown,Import,1026235865.0,7129.22,15717.22
2022,7,Canada,Pipeline,Export,1237035759.0,0.0,0.0
2022,7,Canada,Pipeline,Import,11405989379.0,16254737.16,35835518.64
2022,7,Canada,Rail,Export,3445684791.0,0.0,0.0
2022,7,Canada,Rail,Import,6322995586.0,7092591.35,15636468.74
2022,7,Canada,Truck,Export,18293102404.0,0.0,0.0
2022,7,Canada,Truck,Import,15235446162.0,5116325.04,11279552.51
2022,7,Canada,Vessel,Export,2042451155.0,3883270.56,8561135.94
2022,7,Canada,Vessel,Import,2725902720.0,6033292.51,13301117.33
2022,7,Mexico,Air,Export,892687654.0,5391.32,11885.81
2022,7,Mexico,Air,Import,751520367.0,5348.59,11791.61
2022,7,Mexico,Foreign Trade Zones (FTZs),Import,428631515.0,33776.95,74465.34
2022,7,Mexico,Mail (U.S. Postal Service),Export,139134.0,0.0,0.0
2022,7,Mexico,Other/Unknown,Export,1016223094.0,0.0,0.0
2022,7,Mexico,Other/Unknown,Import,262854409.0,9818.65,21646.39
2022,7,Mexico,Pipeline,Export,1411081692.0,0.0,0.0
2022,7,Mexico,Pipeline,Import,11624878.0,26187.77,57734.08
2022,7,Mexico,Rail,Export,2897629280.0,0.0,0.0
2022,7,Mexico,Rail,Import,4805365780.0,1685430.28,3715733.3
2022,7,Mexico,Truck,Export,17134301626.0,0.0,0.0
2022,7,Mexico,Truck,Import,26819272927.0,5274986.06,11629339.77
2022,7,Mexico,Vessel,Export,3989060738.0,5417289.34,11943064.42
2022,7,Mexico,Vessel,Import,4734358753.0,5376815.93,11853835.94
2022,8,Canada,Air,Export,1942670560.0,17596.61,38793.84
2022,8,Canada,Air,Import,1234020252.0,4026.6,8877.12
2022,8,Canada,Foreign Trade Zones (FTZs),Import,29653266.0,15676.35,34560.39
2022,8,Canada,Mail (U.S. Postal Service),Export,2423541.0,0.0,0.0
2022,8,Canada,Mail (U.S. Postal Service),Import,22369.0,0.0,0.0
2022,8,Canada,Other/Unknown,Export,2875494975.0,0.0,0.0
2022,8,Canada,Other/Unknown,Import,929269714.0,6384.54,14075.48
2022,8,Canada,Pipeline,Export,1118798194.0,0.0,0.0
2022,8,Canada,Pipeline,Import,11833873515.0,18195648.64,40114490.9
2022,8,Canada,Rail,Export,3629698338.0,0.0,0.0
2022,8,Canada,Rail,Import,6437542968.0,7318945.7,16135494.07
2022,8,Canada,Truck,Export,19502138734.0,0.0,0.0
2022,8,Canada,Truck,Import,16112586567.0,5631297.0,12414869.99
2022,8,Canada,Vessel,Export,2152192113.0,3778598.58,8330374.0
2022,8,Canada,Vessel,Import,2240623639.0,5591534.77,12327209.38
2022,8,Mexico,Air,Export,871678106.0,5608.59,12364.81
2022,8,Mexico,Air,Import,637187674.0,6096.88,13441.3
2022,8,Mexico,Foreign Trade Zones (FTZs),Import,546096485.0,42334.36,93331.18
2022,8,Mexico,Mail (U.S. Postal Service),Export,64790.0,0.0,0.0
2022,8,Mexico,Other/Unknown,Export,1096331132.0,0.0,0.0
2022,8,Mexico,Other/Unknown,Import,263897322.0,10493.94,23135.15
2022,8,Mexico,Pipeline,Export,1680276000.0,0.0,0.0
2022,8,Mexico,Pipeline,Import,12457985.0,21921.08,48327.65
2022,8,Mexico,Rail,Export,2914291150.0,0.0,0.0
2022,8,Mexico,Rail,Import,4877801362.0,1621159.99,3574041.74
2022,8,Mexico,Truck,Export,18944256839.0,0.0,0.0
2022,8,Mexico,Truck,Import,29384209194.0,5366770.76,11831690.15
2022,8,Mexico,Vessel,Export,4477513747.0,5984355.34,13193229.47
2022,8,Mexico,Vessel,Import,4592340080.0,5174376.52,11407533.96
2022,9,Canada,Air,Export,1989147697.0,17888.71,39437.81
2022,9,Canada,Air,Import,1206505655.0,3758.35,8285.73
2022,9,Canada,Foreign Trade Zones (FTZs),Import,273442572.0,429346.63,946546.17
2022,9,Canada,Mail (U.S. Postal Service),Export,1581644.0,0.0,0.0
2022,9,Canada,Mail (U.S. Postal Service),Import,7405.0,0.0,0.0
2022,9,Canada,Other/Unknown,Export,3099772179.0,0.0,0.0
2022,9,Canada,Other/Unknown,Import,1140768695.0,5795.38,12776.61
2022,9,Canada,Pipeline,Export,1363992513.0,0.0,0.0
2022,9,Canada,Pipeline,Import,10073423973.0,16550272.2,36487061.1
2022,9,Canada,Rail,Export,3398933089.0,0.0,0.0
2022,9,Canada,Rail,Import,5814992311.0,6571137.45,14486861.05
2022,9,Canada,Truck,Export,19038684332.0,0.0,0.0
2022,9,Canada,Truck,Import,15913076522.0,5290076.34,11662608.1
2022,9,Canada,Vessel,Export,1571794868.0,3275662.49,7221591.04
2022,9,Canada,Vessel,Import,1625753179.0,4427430.31,9760801.41
2022,9,Mexico,Air,Export,1007986833.0,5695.52,12556.46
2022,9,Mexico,Air,Import,673112422.0,7137.35,15735.14
2022,9,Mexico,Foreign Trade Zones (FTZs),Import,521140911.0,37283.93,82196.9
2022,9,Mexico,Mail (U.S. Postal Service),Export,84117.0,0.0,0.0
2022,9,Mexico,Other/Unknown,Export,986595690.0,0.0,0.0
2022,9,Mexico,Other/Unknown,Import,275890013.0,7579.67,16710.29
2022,9,Mexico,Pipeline,Export,1487835710.0,0.0,0.0
2022,9,Mexico,Pipeline,Import,14706459.0,26402.42,58207.3
2022,9,Mexico,Rail,Export,2607472125.0,0.0,0.0
2022,9,Mexico,Rail,Import,5058456205.0,1616642.34,3564082.04
2022,9,Mexico,Truck,Export,18204111651.0,0.0,0.0
2022,9,Mexico,Truck,Import,28776496676.0,4840495.16,10671452.44
2022,9,Mexico,Vessel,Export,3621635163.0,5297284.25,11678498.8
2022,9,Mexico,Vessel,Import,4187071526.0,4898099.88,10798448.96
2022,10,Canada,Air,Export,2050480213.0,17318.74,38181.24
2022,10,Canada,Air,Import,1261782892.0,3845.44,8477.73
2022,10,Canada,Foreign Trade Zones (FTZs),Import,471771405.0,815282.22,1797387.49
2022,10,Canada,Mail (U.S. Postal Service),Export,1797761.0,0.0,0.0
2022,10,Canada,Other/Unknown,Export,2809933829.0,0.0,0.0
2022,10,Canada,Other/Unknown,Import,875746406.0,479.37,1056.83
2022,10,Canada,Pipeline,Export,1175270239.0,0.0,0.0
2022,10,Canada,Pipeline,Import,9172433879.0,16071473.11,35431491.05
2022,10,Canada,Rail,Export,3423751806.0,0.0,0.0
2022,10,Canada,Rail,Import,5800248059.0,7015865.92,15467318.32
2022,10,Canada,Truck,Export,18870244178.0,0.0,0.0
2022,10,Canada,Truck,Import,16261405558.0,5558694.38,12254808.8
2022,10,Canada,Vessel,Export,1588191760.0,3692690.26,8140978.8
2022,10,Canada,Vessel,Import,1608897683.0,4591328.43,10122134.48
2022,10,Mexico,Air,Export,1029966631.0,5545.77,12226.32
2022,10,Mexico,Air,Import,759896913.0,7210.53,15896.48
2022,10,Mexico,Foreign Trade Zones (FTZs),Import,471104581.0,35082.35,77343.25
2022,10,Mexico,Mail (U.S. Postal Service),Export,94274.0,0.0,0.0
2022,10,Mexico,Other/Unknown,Export,1041048277.0,0.0,0.0
2022,10,Mexico,Other/Unknown,Import,296344646.0,11146.93,24574.74
2022,10,Mexico,Pipeline,Export,1065829271.0,0.0,0.0
2022,10,Mexico,Pipeline,Import,10273769.0,25251.09,55669.06
2022,10,Mexico,Rail,Export,2676579948.0,0.0,0.0
2022,10,Mexico,Rail,Import,5262444952.0,1608421.27,3545957.7
2022,10,Mexico,Truck,Export,18847528683.0,0.0,0.0
2022,10,Mexico,Truck,Import,29364752671.0,5142812.08,11337946.37
2022,10,Mexico,Vessel,Export,3346338654.0,4448907.93,9808151.4
2022,10,Mexico,Vessel,Import,4212284915.0,5146283.58,11345599.71
2022,11,Canada,Air,Export,1810726611.0,16620.81,36642.57
2022,11,Canada,Air,Import,1304714020.0,3798.59,8374.45
2022,11,Canada,Foreign Trade Zones (FTZs),Import,319315759.0,544152.44,1199649.35
2022,11,Canada,Mail (U.S. Postal Service),Export,2109104.0,0.0,0.0
2022,11,Canada,Other/Unknown,Export,2754322040.0,0.0,0.0
2022,11,Canada,Other/Unknown,Import,708335289.0,10531.16,23217.21
2022,11,Canada,Pipeline,Export,1240005430.0,0.0,0.0
2022,11,Canada,Pipeline,Import,8885927747.0,16157357.17,35620832.76
2022,11,Canada,Rail,Export,3462880154.0,0.0,0.0
2022,11,Canada,Rail,Import,5816991193.0,6820942.87,15037587.07
2022,11,Canada,Truck,Export,18771247888.0,0.0,0.0
2022,11,Canada,Truck,Import,15328363371.0,5128327.66,11306013.73
2022,11,Canada,Vessel,Export,1536320003.0,3591496.04,7917884.0
2022,11,Canada,Vessel,Import,1481205402.0,4227850.77,9320804.36
2022,11,Mexico,Air,Export,1050251078.0,4891.24,10783.33
2022,11,Mexico,Air,Import,695829839.0,7183.14,15836.09
2022,11,Mexico,Foreign Trade Zones (FTZs),Import,426882247.0,32576.14,71818.01
2022,11,Mexico,Mail (U.S. Postal Service),Export,307200.0,0.0,0.0
2022,11,Mexico,Other/Unknown,Export,955801778.0,0.0,0.0
2022,11,Mexico,Other/Unknown,Import,308840196.0,22995.64,50696.65
2022,11,Mexico,Pipeline,Export,915779034.0,0.0,0.0
2022,11,Mexico,Pipeline,Import,6492714.0,19785.1,43618.63
2022,11,Mexico,Rail,Export,2602726980.0,0.0,0.0
2022,11,Mexico,Rail,Import,4594543166.0,1425610.07,3142928.47
2022,11,Mexico,Truck,Export,17305488820.0,0.0,0.0
2022,11,Mexico,Truck,Import,27211070992.0,5155565.78,11366063.43
2022,11,Mexico,Vessel,Export,2765880893.0,3995016.5,8807493.28
2022,11,Mexico,Vessel,Import,3563389695.0,3896848.96,8591071.15
2022,12,Canada,Air,Export,2074366994.0,16602.35,36601.87
2022,12,Canada,Air,Import,1258830865.0,3688.41,8131.54
2022,12,Canada,Foreign Trade Zones (FTZs),Import,308370445.0,524290.81,1155862.01
2022,12,Canada,Mail (U.S. Postal Service),Export,2065827.0,0.0,0.0
2022,12,Canada,Other/Unknown,Export,3011107219.0,0.0,0.0
2022,12,Canada,Other/Unknown,Import,1105064412.0,808.77,1783.03
2022,12,Canada,Pipeline,Export,1158967725.0,0.0,0.0
2022,12,Canada,Pipeline,Import,8022639520.0,15753349.89,34730150.23
2022,12,Canada,Rail,Export,2942926903.0,0.0,0.0
2022,12,Canada,Rail,Import,5799064572.0,6548266.29,14436438.83
2022,12,Canada,Truck,Export,17126337681.0,0.0,0.0
2022,12,Canada,Truck,Import,14616411085.0,4506836.07,9935860.94
2022,12,Canada,Vessel,Export,1486944899.0,2929580.57,6458611.92
2022,12,Canada,Vessel,Import,1779766426.0,4359539.63,9611128.26
2022,12,Mexico,Air,Export,1031661803.0,4935.86,10881.7
2022,12,Mexico,Air,Import,787794038.0,8023.57,17688.92
2022,12,Mexico,Foreign Trade Zones (FTZs),Import,398906357.0,28894.25,63700.84
2022,12,Mexico,Mail (U.S. Postal Service),Export,52259.0,0.0,0.0
2022,12,Mexico,Mail (U.S. Postal Service),Import,21279.0,7.01,15.45
2022,12,Mexico,Other/Unknown,Export,1048822527.0,0.0,0.0
2022,12,Mexico,Other/Unknown,Import,310769794.0,24577.7,54184.49
2022,12,Mexico,Pipeline,Export,1008468726.0,0.0,0.0
2022,12,Mexico,Pipeline,Import,6170962.0,19831.94,43721.89
2022,12,Mexico,Rail,Export,2543217349.0,0.0,0.0
2022,12,Mexico,Rail,Import,4706971417.0,1473115.88,3247660.73
2022,12,Mexico,Truck,Export,15980898654.0,0.0,0.0
2022,12,Mexico,Truck,Import,26157507153.0,4922812.5,10852930.89
2022,12,Mexico,Vessel,Export,3307590034.0,5135558.57,11321955.13
2022,12,Mexico,Vessel,Import,3686188172.0,4535762.09,9999631.82
2023,1,Canada,Air,Export,1744202262.0,16098.12,35490.24
2023,1,Canada,Air,Import,1282581193.0,3436.7,7576.62
2023,1,Canada,Foreign Trade Zones (FTZs),Import,327856350.0,565612.93,1246961.58
2023,1,Canada,Mail (U.S. Postal Service),Export,1941870.0,0.0,0.0
2023,1,Canada,Other/Unknown,Export,2801417196.0,0.0,0.0
2023,1,Canada,Other/Unknown,Import,819793850.0,19506.11,43003.56
2023,1,Canada,Pipeline,Export,1273679395.0,0.0,0.0
2023,1,Canada,Pipeline,Import,8307579516.0,17415385.64,38394307.49
2023,1,Canada,Rail,Export,3046012091.0,0.0,0.0
2023,1,Canada,Rail,Import,6223156050.0,7234181.16,15948620.47
2023,1,Canada,Truck,Export,17366284928.0,0.0,0.0
2023,1,Canada,Truck,Import,15633439145.0,5190343.1,11442734.21
2023,1,Canada,Vessel,Export,1154007114.0,2571631.0,5669469.14
2023,1,Canada,Vessel,Import,1865436302.0,4203404.47,9266909.56
2023,1,Mexico,Air,Export,1069241427.0,4968.67,10954.03
2023,1,Mexico,Air,Import,705885541.0,7071.44,15589.84
2023,1,Mexico,Foreign Trade Zones (FTZs),Import,312519709.0,24462.43,53930.36
2023,1,Mexico,Mail (U.S. Postal Service),Export,167268.0,0.0,0.0
2023,1,Mexico,Other/Unknown,Export,991564550.0,0.0,0.0
2023,1,Mexico,Other/Unknown,Import,328770153.0,20330.92,44821.95
2023,1,Mexico,Pipeline,Export,880976442.0,0.0,0.0
2023,1,Mexico,Pipeline,Import,4925189.0,12598.27,27774.4
2023,1,Mexico,Rail,Export,2811452830.0,0.0,0.0
2023,1,Mexico,Rail,Import,4687769854.0,1423010.72,3137197.89
2023,1,Mexico,Truck,Export,17834973698.0,0.0,0.0
2023,1,Mexico,Truck,Import,26900658812.0,5050335.17,11134069.92
2023,1,Mexico,Vessel,Export,3360024863.0,4853741.85,10700656.36
2023,1,Mexico,Vessel,Import,4047034284.0,5418896.43,11946607.45
2023,2,Canada,Air,Export,1402724745.0,16484.55,36342.17
