Year,Month,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2013,2,Animal or Vegetable Fats & Oils,Truck,Export,11205933.0,,
2013,2,Animal or Vegetable Fats & Oils,Truck,Import,5375690.0,2828.07,6234.82
2013,2,Animal or Vegetable Fats & Oils,Vessel,Export,6672176.0,7909.75,17437.99
2013,2,Animal or Vegetable Fats & Oils,Vessel,Import,26861.0,18.07,39.84
2013,2,Arms & Ammunition,Air,Export,330356.0,2.79,6.15
2013,2,Arms & Ammunition,Truck,Export,989352.0,,
2013,2,Arms & Ammunition,Truck,Import,5615889.0,300.21,661.85
2013,2,Arms & Ammunition,Vessel,Import,48342.0,16.53,36.44
2013,2,Base Metals & Articles,Air,Export,13905242.0,442.07,974.6
2013,2,Base Metals & Articles,Air,Import,2947650.0,56.45,124.45
2013,2,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,4871474.0,596.45,1314.95
2013,2,Base Metals & Articles,Other/Unknown,Export,1726917.0,,
2013,2,Base Metals & Articles,Rail,Export,233480841.0,,
2013,2,Base Metals & Articles,Rail,Import,142489391.0,130167.04,286968.86
2013,2,Base Metals & Articles,Truck,Export,1068932056.0,,
2013,2,Base Metals & Articles,Truck,Import,539403169.0,224169.56,494208.7
2013,2,Base Metals & Articles,Vessel,Export,30637403.0,41854.23,92272.67
2013,2,Base Metals & Articles,Vessel,Import,51402309.0,57076.2,125831.33
2013,2,Chemical Products,Air,Export,98705313.0,712.77,1571.39
2013,2,Chemical Products,Air,Import,6254023.0,60.22,132.76
2013,2,Chemical Products,Foreign Trade Zones (FTZs),Import,5306485.0,249.66,550.41
2013,2,Chemical Products,Other/Unknown,Export,3008294.0,,
2013,2,Chemical Products,Rail,Export,156011616.0,,
2013,2,Chemical Products,Rail,Import,32589478.0,73192.27,161361.14
2013,2,Chemical Products,Truck,Export,596863635.0,,
2013,2,Chemical Products,Truck,Import,217649043.0,100636.86,221866.03
2013,2,Chemical Products,Vessel,Export,475560783.0,508927.12,1121990.91
2013,2,Chemical Products,Vessel,Import,30239345.0,25951.56,57213.33
2013,2,"Foodstuffs, Beverages & Tobacco",Air,Export,409327.0,28.17,62.1
2013,2,"Foodstuffs, Beverages & Tobacco",Air,Import,536435.0,17.72,39.07
2013,2,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,13863617.0,1018.32,2245.01
2013,2,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,13688631.0,,
2013,2,"Foodstuffs, Beverages & Tobacco",Rail,Export,105969657.0,,
2013,2,"Foodstuffs, Beverages & Tobacco",Rail,Import,157460488.0,237158.93,522845.32
2013,2,"Foodstuffs, Beverages & Tobacco",Truck,Export,235180705.0,,
2013,2,"Foodstuffs, Beverages & Tobacco",Truck,Import,376605292.0,309145.26,681547.82
2013,2,"Foodstuffs, Beverages & Tobacco",Vessel,Export,25712206.0,31181.85,68744.13
2013,2,"Foodstuffs, Beverages & Tobacco",Vessel,Import,55345638.0,106713.48,235262.67
2013,2,"Footwear, Headgear & Umbrellas",Air,Export,131234.0,9.0,19.84
2013,2,"Footwear, Headgear & Umbrellas",Air,Import,492386.0,12.37,27.27
2013,2,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,1294706.0,,
2013,2,"Footwear, Headgear & Umbrellas",Rail,Export,23333.0,,
2013,2,"Footwear, Headgear & Umbrellas",Truck,Export,11352051.0,,
2013,2,"Footwear, Headgear & Umbrellas",Truck,Import,41209995.0,2139.6,4717.0
2013,2,"Footwear, Headgear & Umbrellas",Vessel,Export,255814.0,58.43,128.82
2013,2,"Footwear, Headgear & Umbrellas",Vessel,Import,20487.0,1.7,3.75
2013,2,Live Animals & Animal Products,Air,Export,698448.0,79.65,175.6
2013,2,Live Animals & Animal Products,Air,Import,6408990.0,997.37,2198.82
2013,2,Live Animals & Animal Products,Other/Unknown,Export,31702.0,,
2013,2,Live Animals & Animal Products,Other/Unknown,Import,177420.0,65.19,143.72
2013,2,Live Animals & Animal Products,Rail,Export,27237946.0,,
2013,2,Live Animals & Animal Products,Truck,Export,305371472.0,,
2013,2,Live Animals & Animal Products,Truck,Import,148846992.0,43685.41,96309.73
2013,2,Live Animals & Animal Products,Vessel,Export,378908.0,170.55,376.0
2013,2,Live Animals & Animal Products,Vessel,Import,5530147.0,1189.71,2622.86
2013,2,Machinery & Electrical Equipment,Air,Export,302482615.0,1551.73,3420.97
2013,2,Machinery & Electrical Equipment,Air,Import,172973027.0,1808.02,3986.0
2013,2,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,144958156.0,4079.21,8993.11
2013,2,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,14883.0,,
2013,2,Machinery & Electrical Equipment,Other/Unknown,Export,15968144.0,,
2013,2,Machinery & Electrical Equipment,Other/Unknown,Import,27780.0,0.45,0.99
2013,2,Machinery & Electrical Equipment,Rail,Export,252827636.0,,
2013,2,Machinery & Electrical Equipment,Rail,Import,274053329.0,42979.28,94752.98
2013,2,Machinery & Electrical Equipment,Truck,Export,4972430079.0,,
2013,2,Machinery & Electrical Equipment,Truck,Import,6710002900.0,537258.59,1184451.03
2013,2,Machinery & Electrical Equipment,Vessel,Export,117809471.0,20461.18,45109.13
2013,2,Machinery & Electrical Equipment,Vessel,Import,15116264.0,1339.79,2953.73
2013,2,Mineral Products,Air,Export,32371.0,57.05,125.77
2013,2,Mineral Products,Other/Unknown,Export,524747.0,,
2013,2,Mineral Products,Pipeline,Export,278811177.0,,
2013,2,Mineral Products,Pipeline,Import,22489284.0,34369.53,75771.75
2013,2,Mineral Products,Rail,Export,170800792.0,,
2013,2,Mineral Products,Rail,Import,14206740.0,58563.98,129111.32
2013,2,Mineral Products,Truck,Export,186463598.0,,
2013,2,Mineral Products,Truck,Import,53200016.0,147478.32,325133.65
2013,2,Mineral Products,Vessel,Export,1470538155.0,2070770.94,4565263.03
2013,2,Mineral Products,Vessel,Import,3159349198.0,5497733.25,12120412.68
2013,2,Miscellaneous Manufactured Articles,Air,Export,3459123.0,300.97,663.52
2013,2,Miscellaneous Manufactured Articles,Air,Import,2222435.0,80.75,178.02
2013,2,Miscellaneous Manufactured Articles,Foreign Trade Zones (FTZs),Import,37729312.0,4139.07,9125.08
2013,2,Miscellaneous Manufactured Articles,Other/Unknown,Export,1015033.0,,
2013,2,Miscellaneous Manufactured Articles,Rail,Export,2096526.0,,
2013,2,Miscellaneous Manufactured Articles,Rail,Import,3248510.0,371.67,819.39
2013,2,Miscellaneous Manufactured Articles,Truck,Export,202992891.0,,
2013,2,Miscellaneous Manufactured Articles,Truck,Import,745570574.0,113855.74,251008.64
2013,2,Miscellaneous Manufactured Articles,Vessel,Export,1286898.0,211.41,466.08
2013,2,Miscellaneous Manufactured Articles,Vessel,Import,3002438.0,312.17,688.22
2013,2,"Optical, Medical & Precision Instruments",Air,Export,48685162.0,302.11,666.04
2013,2,"Optical, Medical & Precision Instruments",Air,Import,20068583.0,159.76,352.21
2013,2,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,14310872.0,243.53,536.89
2013,2,"Optical, Medical & Precision Instruments",Mail (U.S. Postal Service),Export,7850.0,,
2013,2,"Optical, Medical & Precision Instruments",Other/Unknown,Export,616715.0,,
2013,2,"Optical, Medical & Precision Instruments",Rail,Export,18889030.0,,
2013,2,"Optical, Medical & Precision Instruments",Rail,Import,16254120.0,2761.62,6088.32
2013,2,"Optical, Medical & Precision Instruments",Truck,Export,373492127.0,,
2013,2,"Optical, Medical & Precision Instruments",Truck,Import,790826761.0,32503.59,71658.06
2013,2,"Optical, Medical & Precision Instruments",Vessel,Export,3179060.0,73.28,161.55
2013,2,"Optical, Medical & Precision Instruments",Vessel,Import,1040842.0,37.15,81.9
2013,2,Plastics & Rubber,Air,Export,3992125.0,273.75,603.51
2013,2,Plastics & Rubber,Air,Import,2322146.0,124.17,273.75
2013,2,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,2189900.0,83.44,183.95
2013,2,Plastics & Rubber,Other/Unknown,Export,609542.0,,
2013,2,Plastics & Rubber,Other/Unknown,Import,1084.0,0.0,0.0
2013,2,Plastics & Rubber,Rail,Export,209532578.0,,
2013,2,Plastics & Rubber,Rail,Import,59684165.0,32135.62,70846.83
2013,2,Plastics & Rubber,Truck,Export,1200186566.0,,
2013,2,Plastics & Rubber,Truck,Import,388562233.0,107521.83,237044.78
2013,2,Plastics & Rubber,Vessel,Export,6470183.0,3531.03,7784.58
2013,2,Plastics & Rubber,Vessel,Import,7961627.0,4977.55,10973.61
2013,2,Precious Metals & Stones,Air,Export,32169951.0,18.68,41.18
2013,2,Precious Metals & Stones,Air,Import,268743262.0,34.9,76.94
2013,2,Precious Metals & Stones,Foreign Trade Zones (FTZs),Import,62747.0,0.05,0.11
2013,2,Precious Metals & Stones,Other/Unknown,Export,5728968.0,,
2013,2,Precious Metals & Stones,Other/Unknown,Import,707665.0,0.19,0.42
2013,2,Precious Metals & Stones,Rail,Export,78734.0,,
2013,2,Precious Metals & Stones,Truck,Export,24103778.0,,
2013,2,Precious Metals & Stones,Truck,Import,417560824.0,427.81,943.16
2013,2,Precious Metals & Stones,Vessel,Import,11312.0,20.17,44.47
2013,2,"Pulp, Paper & Paperboard",Air,Export,2065229.0,98.24,216.58
2013,2,"Pulp, Paper & Paperboard",Air,Import,4694878.0,28.85,63.6
2013,2,"Pulp, Paper & Paperboard",Foreign Trade Zones (FTZs),Import,548707.0,113.83,250.95
2013,2,"Pulp, Paper & Paperboard",Other/Unknown,Export,158320.0,,
2013,2,"Pulp, Paper & Paperboard",Rail,Export,95021001.0,,
2013,2,"Pulp, Paper & Paperboard",Rail,Import,1104948.0,1510.17,3329.35
2013,2,"Pulp, Paper & Paperboard",Truck,Export,270971279.0,,
2013,2,"Pulp, Paper & Paperboard",Truck,Import,77279184.0,39212.31,86448.24
2013,2,"Pulp, Paper & Paperboard",Vessel,Export,23001702.0,40294.77,88834.66
2013,2,"Pulp, Paper & Paperboard",Vessel,Import,1401289.0,751.15,1656.0
2013,2,"Raw Hides, Skins & Leather",Air,Export,636593.0,19.18,42.28
2013,2,"Raw Hides, Skins & Leather",Air,Import,477956.0,9.15,20.17
2013,2,"Raw Hides, Skins & Leather",Other/Unknown,Export,67611.0,,
2013,2,"Raw Hides, Skins & Leather",Rail,Export,584599.0,,
2013,2,"Raw Hides, Skins & Leather",Truck,Export,42331028.0,,
2013,2,"Raw Hides, Skins & Leather",Truck,Import,18391995.0,1530.76,3374.74
2013,2,"Raw Hides, Skins & Leather",Vessel,Export,376641.0,26.23,57.83
2013,2,"Raw Hides, Skins & Leather",Vessel,Import,374087.0,41.59,91.69
2013,2,Special Classification Provisions,Air,Export,48608.0,1.25,2.76
2013,2,Special Classification Provisions,Air,Import,44664036.0,128.77,283.89
2013,2,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,820695.0,16.5,36.38
2013,2,Special Classification Provisions,Other/Unknown,Export,524839238.0,,
2013,2,Special Classification Provisions,Other/Unknown,Import,143108192.0,0.01,0.02
2013,2,Special Classification Provisions,Rail,Import,3217348.0,1695.88,3738.77
2013,2,Special Classification Provisions,Truck,Export,24314787.0,,
2013,2,Special Classification Provisions,Truck,Import,397125098.0,56414.35,124372.2
2013,2,Special Classification Provisions,Vessel,Import,2159868.0,772.52,1703.11
2013,2,"Stone, Ceramic & Glass Products",Air,Export,1675295.0,144.53,318.63
2013,2,"Stone, Ceramic & Glass Products",Air,Import,317788.0,28.53,62.9
2013,2,"Stone, Ceramic & Glass Products",Foreign Trade Zones (FTZs),Import,1072156.0,476.33,1050.13
2013,2,"Stone, Ceramic & Glass Products",Other/Unknown,Export,31385.0,,
2013,2,"Stone, Ceramic & Glass Products",Rail,Export,5712668.0,,
2013,2,"Stone, Ceramic & Glass Products",Rail,Import,12360576.0,18980.4,41844.57
2013,2,"Stone, Ceramic & Glass Products",Truck,Export,81938656.0,,
2013,2,"Stone, Ceramic & Glass Products",Truck,Import,169261481.0,188694.65,416000.0
2013,2,"Stone, Ceramic & Glass Products",Vessel,Export,2636066.0,3199.41,7053.48
2013,2,"Stone, Ceramic & Glass Products",Vessel,Import,1737879.0,3530.36,7783.1
2013,2,Textiles & Apparel,Air,Export,4079194.0,128.55,283.4
2013,2,Textiles & Apparel,Air,Import,3525283.0,91.82,202.43
2013,2,Textiles & Apparel,Other/Unknown,Export,4857662.0,,
2013,2,Textiles & Apparel,Other/Unknown,Import,1969.0,0.25,0.55
2013,2,Textiles & Apparel,Rail,Export,424297.0,,
2013,2,Textiles & Apparel,Rail,Import,969109.0,284.82,627.92
2013,2,Textiles & Apparel,Truck,Export,385817754.0,,
2013,2,Textiles & Apparel,Truck,Import,384505552.0,42556.52,93820.96
2013,2,Textiles & Apparel,Vessel,Export,20259732.0,4966.96,10950.26
2013,2,Textiles & Apparel,Vessel,Import,35502941.0,4608.28,10159.51
2013,2,Transportation Equipment,Air,Export,46796002.0,417.95,921.42
2013,2,Transportation Equipment,Air,Import,5748647.0,184.52,406.8
2013,2,Transportation Equipment,Foreign Trade Zones (FTZs),Import,24588173.0,2511.56,5537.04
2013,2,Transportation Equipment,Other/Unknown,Export,309700219.0,,
2013,2,Transportation Equipment,Rail,Export,554449551.0,,
2013,2,Transportation Equipment,Rail,Import,2480355418.0,302232.11,666306.95
2013,2,Transportation Equipment,Truck,Export,1309008520.0,,
2013,2,Transportation Equipment,Truck,Import,1851246846.0,307646.42,678243.45
2013,2,Transportation Equipment,Vessel,Export,27764590.0,2781.13,6131.33
2013,2,Transportation Equipment,Vessel,Import,248450775.0,23313.31,51396.99
2013,2,Vegetable Products,Air,Export,812627.0,55.55,122.47
2013,2,Vegetable Products,Air,Import,2808330.0,359.94,793.53
2013,2,Vegetable Products,Other/Unknown,Export,192927.0,,
2013,2,Vegetable Products,Rail,Export,213679462.0,,
2013,2,Vegetable Products,Rail,Import,2144481.0,1964.15,4330.2
2013,2,Vegetable Products,Truck,Export,142517086.0,,
2013,2,Vegetable Products,Truck,Import,899208198.0,811573.84,1789211.92
2013,2,Vegetable Products,Vessel,Export,174367819.0,501849.43,1106387.29
2013,2,Vegetable Products,Vessel,Import,23995896.0,26638.89,58728.63
2013,2,Wood & Wood Products,Air,Export,55523.0,31.0,68.34
2013,2,Wood & Wood Products,Air,Import,7037.0,0.59,1.3
2013,2,Wood & Wood Products,Other/Unknown,Export,39291.0,,
2013,2,Wood & Wood Products,Rail,Export,9291993.0,,
2013,2,Wood & Wood Products,Truck,Export,45594868.0,,
2013,2,Wood & Wood Products,Truck,Import,21556487.0,25795.06,56868.31
2013,2,Wood & Wood Products,Vessel,Export,334190.0,572.93,1263.09
2013,2,Wood & Wood Products,Vessel,Import,171863.0,191.83,422.91
2013,2,Works of Art & Antiques,Air,Export,1063835.0,1.49,3.28
2013,2,Works of Art & Antiques,Air,Import,1145623.0,2.56,5.64
2013,2,Works of Art & Antiques,Truck,Export,209981.0,,
2013,2,Works of Art & Antiques,Truck,Import,37797.0,7.65,16.87
2013,3,Animal or Vegetable Fats & Oils,Air,Export,61244.0,10.15,22.38
2013,3,Animal or Vegetable Fats & Oils,Rail,Export,46195823.0,,
2013,3,Animal or Vegetable Fats & Oils,Rail,Import,4347354.0,3194.95,7043.65
2013,3,Animal or Vegetable Fats & Oils,Truck,Export,11645393.0,,
2013,3,Animal or Vegetable Fats & Oils,Truck,Import,5883754.0,3078.07,6785.97
2013,3,Animal or Vegetable Fats & Oils,Vessel,Export,6463689.0,7521.6,16582.27
2013,3,Animal or Vegetable Fats & Oils,Vessel,Import,2064.0,0.16,0.35
2013,3,Arms & Ammunition,Air,Export,324053.0,1.42,3.13
2013,3,Arms & Ammunition,Air,Import,10233.0,0.0,0.0
2013,3,Arms & Ammunition,Truck,Export,1874709.0,,
2013,3,Arms & Ammunition,Truck,Import,6649974.0,355.86,784.54
2013,3,Arms & Ammunition,Vessel,Export,74430.0,20.79,45.83
2013,3,Arms & Ammunition,Vessel,Import,45961.0,16.53,36.44
2013,3,Base Metals & Articles,Air,Export,13340711.0,544.12,1199.58
2013,3,Base Metals & Articles,Air,Import,2832827.0,64.39,141.96
2013,3,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,5231135.0,647.89,1428.35
2013,3,Base Metals & Articles,Other/Unknown,Export,2149733.0,,
2013,3,Base Metals & Articles,Rail,Export,214180408.0,,
2013,3,Base Metals & Articles,Rail,Import,209302321.0,180359.95,397625.15
2013,3,Base Metals & Articles,Truck,Export,1091752107.0,,
2013,3,Base Metals & Articles,Truck,Import,560985791.0,230650.31,508496.29
2013,3,Base Metals & Articles,Vessel,Export,37066145.0,39198.61,86418.04
2013,3,Base Metals & Articles,Vessel,Import,69300486.0,86098.79,189815.11
2013,3,Chemical Products,Air,Export,90426642.0,632.0,1393.32
2013,3,Chemical Products,Air,Import,7084257.0,78.08,172.14
2013,3,Chemical Products,Foreign Trade Zones (FTZs),Import,5014766.0,221.3,487.88
2013,3,Chemical Products,Mail (U.S. Postal Service),Export,9750.0,,
2013,3,Chemical Products,Other/Unknown,Export,2287930.0,,
2013,3,Chemical Products,Rail,Export,164452283.0,,
2013,3,Chemical Products,Rail,Import,34886721.0,81925.58,180614.77
2013,3,Chemical Products,Truck,Export,598531136.0,,
2013,3,Chemical Products,Truck,Import,220073897.0,96427.62,212586.26
2013,3,Chemical Products,Vessel,Export,489377615.0,592295.96,1305787.52
2013,3,Chemical Products,Vessel,Import,25696846.0,20639.98,45503.31
2013,3,"Foodstuffs, Beverages & Tobacco",Air,Export,236224.0,16.26,35.85
2013,3,"Foodstuffs, Beverages & Tobacco",Air,Import,356314.0,14.36,31.66
2013,3,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,13440272.0,860.59,1897.27
2013,3,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,14205166.0,,
2013,3,"Foodstuffs, Beverages & Tobacco",Rail,Export,132739482.0,,
2013,3,"Foodstuffs, Beverages & Tobacco",Rail,Import,190767959.0,286235.97,631041.54
2013,3,"Foodstuffs, Beverages & Tobacco",Truck,Export,224219764.0,,
2013,3,"Foodstuffs, Beverages & Tobacco",Truck,Import,401740422.0,331857.69,731620.1
2013,3,"Foodstuffs, Beverages & Tobacco",Vessel,Export,20734676.0,34054.52,75077.28
2013,3,"Foodstuffs, Beverages & Tobacco",Vessel,Import,82624039.0,132437.58,291974.54
2013,3,"Footwear, Headgear & Umbrellas",Air,Export,223289.0,8.17,18.01
2013,3,"Footwear, Headgear & Umbrellas",Air,Import,886092.0,25.01,55.14
2013,3,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,1141976.0,,
2013,3,"Footwear, Headgear & Umbrellas",Rail,Export,16772.0,,
2013,3,"Footwear, Headgear & Umbrellas",Truck,Export,9589946.0,,
2013,3,"Footwear, Headgear & Umbrellas",Truck,Import,47098066.0,2598.41,5728.51
2013,3,"Footwear, Headgear & Umbrellas",Vessel,Export,310709.0,61.89,136.44
2013,3,"Footwear, Headgear & Umbrellas",Vessel,Import,37623.0,4.32,9.52
2013,3,Live Animals & Animal Products,Air,Export,1782736.0,49.61,109.37
2013,3,Live Animals & Animal Products,Air,Import,3815045.0,596.69,1315.47
2013,3,Live Animals & Animal Products,Other/Unknown,Export,64510.0,,
2013,3,Live Animals & Animal Products,Other/Unknown,Import,207792.0,76.35,168.32
2013,3,Live Animals & Animal Products,Rail,Export,21153916.0,,
2013,3,Live Animals & Animal Products,Truck,Export,282421539.0,,
2013,3,Live Animals & Animal Products,Truck,Import,148463329.0,43596.03,96112.68
2013,3,Live Animals & Animal Products,Vessel,Export,687368.0,201.72,444.72
2013,3,Live Animals & Animal Products,Vessel,Import,4601071.0,1111.31,2450.02
2013,3,Machinery & Electrical Equipment,Air,Export,300985574.0,1823.17,4019.4
2013,3,Machinery & Electrical Equipment,Air,Import,201752720.0,2241.1,4940.77
2013,3,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,161395421.0,3594.83,7925.23
2013,3,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,27874.0,,
2013,3,Machinery & Electrical Equipment,Other/Unknown,Export,10059730.0,,
2013,3,Machinery & Electrical Equipment,Other/Unknown,Import,159465.0,2.57,5.67
2013,3,Machinery & Electrical Equipment,Rail,Export,267757520.0,,
2013,3,Machinery & Electrical Equipment,Rail,Import,299939526.0,48843.91,107682.26
2013,3,Machinery & Electrical Equipment,Truck,Export,5031168573.0,,
2013,3,Machinery & Electrical Equipment,Truck,Import,7641673174.0,588212.54,1296785.13
2013,3,Machinery & Electrical Equipment,Vessel,Export,116315120.0,10939.43,24117.29
2013,3,Machinery & Electrical Equipment,Vessel,Import,13652796.0,1515.99,3342.18
2013,3,Mineral Products,Air,Export,48068.0,115.4,254.41
2013,3,Mineral Products,Other/Unknown,Export,40073.0,,
